year,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2015,36005004100,537,269,214,54,229,153,155,0,0,0,13,0,0,30,0,0,3,8,0,0,0,50,397,0,9,27,0,299,206,5,16,0,11,278,259,76,61,75,56,206,331,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2015,36005004200,1305,544,583,178,649,344,312,0,0,0,7,0,0,938,2,215,13,19,2,0,3,5,38,0,61,2,0,751,451,14,62,2,25,870,435,166,215,231,149,625,680,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005004300,2212,310,1168,734,634,1252,326,0,0,0,14,0,12,174,0,3,4,13,1,28,36,90,1724,5,86,22,0,1191,841,32,87,7,54,981,1231,581,488,553,280,445,1767,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2015,36005004400,602,191,294,117,176,252,174,0,0,0,0,0,0,17,2,1,4,5,0,0,0,0,330,0,237,6,0,309,231,9,42,2,9,414,188,82,117,127,85,247,355,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005004600,99,30,53,16,36,50,13,0,0,0,0,5,0,63,0,0,7,5,1,0,0,0,0,0,2,16,0,57,22,2,16,0,2,61,38,19,18,23,9,51,48,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005004800,132,41,62,29,38,58,36,0,0,0,2,0,0,41,2,0,13,13,10,0,2,1,12,1,35,0,0,87,24,1,19,0,1,95,37,28,22,21,20,61,71,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005005001,52,6,21,25,17,26,9,0,0,0,0,0,0,20,2,2,0,9,0,0,0,0,14,0,4,1,0,37,9,1,3,0,2,14,38,13,10,14,9,33,19,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005005002,246,68,126,52,118,92,36,0,0,0,0,3,0,145,0,0,15,22,1,0,0,0,13,0,43,4,0,168,52,1,23,1,1,131,115,56,59,36,27,111,135,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005005100,2559,421,1549,589,465,1004,1090,0,0,0,418,260,45,252,465,0,11,40,33,0,484,7,171,38,73,262,0,1741,669,20,87,6,36,1605,954,485,544,644,465,1839,720,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2015,36005005200,755,122,477,156,91,270,394,0,0,0,272,13,120,168,74,0,2,14,3,0,0,0,19,0,31,39,0,505,175,7,52,2,14,496,259,145,156,178,154,550,205,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005005300,66,23,30,13,14,43,9,0,0,0,0,0,0,9,0,0,0,48,0,0,4,0,1,0,0,4,0,32,27,2,3,0,2,37,29,12,13,14,4,51,15,0,0,0,0,0,0,0,0,0,0,Bronx,University Heights-Morris Heights
2015,36005005400,198,39,120,39,62,108,28,0,0,0,1,4,3,81,0,0,18,4,3,0,1,3,42,0,29,9,0,106,32,3,53,3,1,98,100,47,40,36,36,93,105,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2015,36005005600,101,33,52,16,31,43,27,0,0,0,0,0,5,22,6,0,0,1,0,0,4,1,57,0,2,3,0,64,28,0,7,0,2,68,33,13,17,21,17,51,50,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2015,36005005902,200,33,119,48,36,79,85,0,0,0,0,0,0,29,0,0,1,27,66,0,3,0,63,0,3,8,0,130,46,3,16,0,5,108,92,34,40,43,50,68,132,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2015,36005006000,135,17,90,28,18,36,81,0,0,0,14,68,6,3,4,21,1,0,0,0,0,3,0,0,3,12,0,108,19,2,5,1,0,97,38,15,16,48,39,104,31,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005006100,2088,718,996,374,685,812,591,0,0,0,0,0,0,196,0,55,15,26,257,0,0,155,19,0,1343,22,0,1207,695,27,99,5,55,1313,775,300,320,403,347,985,1103,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2015,36005006200,187,46,91,50,73,90,24,0,0,0,21,0,4,31,1,0,9,11,0,0,0,0,23,0,44,43,0,117,45,3,19,0,3,108,79,31,30,46,34,101,86,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2015,36005006300,3334,1200,1473,661,1004,1316,1014,0,0,0,58,416,98,1073,149,128,51,127,209,0,151,90,41,312,378,53,0,2183,840,23,238,7,43,2360,974,422,531,604,577,1983,1351,0,0,0,0,0,0,0,0,0,0,Bronx,West Concourse
2015,36005006400,36,8,20,8,11,20,5,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,27,0,3,2,0,19,9,1,5,0,2,18,18,11,8,5,4,13,23,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2015,36005006500,5856,1165,3246,1445,1945,2715,1196,0,0,0,100,3,0,494,0,2,151,80,66,42,270,47,4353,0,182,66,0,3172,2024,85,416,21,138,3397,2459,1220,1161,1350,960,1668,4188,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005006700,472,160,221,91,196,205,71,0,0,0,6,0,0,179,0,0,55,15,1,27,0,0,86,14,72,17,0,292,122,4,40,1,13,275,197,77,82,90,63,218,254,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005006800,202,60,104,38,84,98,20,0,0,0,20,0,0,99,7,0,2,3,2,0,4,0,65,0,0,0,0,115,63,5,18,0,1,123,79,39,35,42,26,84,118,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005006900,186,49,103,34,63,85,38,0,0,0,0,0,1,59,0,0,3,15,0,0,0,0,58,3,23,24,0,111,50,5,15,2,3,118,68,27,28,48,34,90,96,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005007000,131,27,69,35,55,61,15,0,0,0,0,0,0,31,0,0,4,1,6,0,0,10,23,0,41,15,0,88,18,0,20,0,5,67,64,26,32,25,21,65,66,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005007100,1394,510,672,212,521,476,397,0,0,0,0,2,7,561,0,14,8,3,19,0,28,159,215,12,137,229,0,798,475,10,70,4,37,883,511,183,231,270,200,605,789,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005007200,189,39,112,38,80,59,50,0,0,0,0,0,0,63,6,0,35,4,3,0,1,0,21,3,25,28,0,115,26,2,40,0,6,127,62,42,29,33,46,84,105,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2015,36005007300,241,63,131,47,85,105,51,0,0,0,0,17,23,101,0,0,0,17,0,0,10,0,63,0,4,6,0,142,68,1,25,1,4,140,101,56,37,51,34,131,110,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005007400,35,1,26,8,13,16,6,0,0,0,2,0,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,22,10,1,1,0,1,8,27,10,7,16,1,28,7,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005007500,312,80,170,62,76,147,89,0,0,0,0,95,14,34,0,0,0,1,0,11,0,47,48,0,37,25,0,205,72,4,21,1,9,157,155,50,63,70,49,153,159,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005007600,245,55,130,60,118,103,24,0,0,0,14,0,2,49,0,0,2,16,32,0,11,1,26,0,45,47,0,175,39,4,18,3,6,93,152,48,57,53,32,124,121,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2015,36005007700,606,118,361,127,115,284,207,0,0,0,14,1,0,47,0,2,1,11,1,55,0,2,405,0,40,27,0,274,284,8,26,3,11,401,205,120,102,171,95,327,279,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005007800,161,32,86,43,48,70,43,0,0,0,1,1,0,9,4,0,0,11,3,0,1,41,76,0,3,11,0,100,44,0,16,0,1,94,67,27,29,41,32,67,94,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2015,36005007900,230,47,115,68,62,125,43,0,0,0,0,6,4,31,0,0,0,15,0,0,14,33,102,0,19,6,0,153,46,2,23,2,4,109,121,41,52,59,31,91,139,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2015,36005008300,642,131,373,138,118,262,262,0,0,1,10,2,91,259,25,0,9,12,0,0,7,104,54,0,5,63,0,455,126,7,40,2,12,363,279,124,115,160,112,348,294,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2015,36005008400,24,2,19,3,6,6,12,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,20,0,0,0,0,11,12,1,0,0,0,13,11,4,7,7,4,6,18,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005008500,359,61,193,105,84,203,72,0,0,0,5,9,23,23,10,0,15,15,2,0,1,2,194,2,32,26,0,217,108,3,21,3,7,164,195,71,71,82,74,193,166,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2015,36005008600,7,0,4,3,4,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,2,5,2,2,1,2,4,3,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005008700,807,191,425,191,225,410,172,0,0,0,5,1,1,160,0,0,0,31,0,0,207,25,343,0,24,10,0,391,368,4,28,3,13,507,300,134,187,171,124,405,402,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2015,36005008900,210,77,92,41,99,73,38,0,0,0,0,0,0,56,0,0,6,27,1,0,0,2,98,0,7,13,0,142,45,0,15,5,3,92,118,37,31,32,33,103,107,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005009000,3795,728,2344,723,556,1279,1960,0,0,0,98,59,593,209,1766,622,18,41,60,46,17,46,130,0,44,46,0,2390,1152,35,130,8,80,2465,1330,574,761,956,776,2542,1253,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2015,36005009200,687,146,385,156,239,226,222,0,0,0,44,0,26,67,2,0,41,11,35,0,14,7,229,0,188,23,0,395,199,11,70,2,10,435,252,137,107,167,130,314,373,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2015,36005009300,10790,1737,6680,2373,828,3876,6086,1,0,0,1075,1448,4605,746,1435,1,45,348,184,1,413,31,159,10,167,121,0,7632,2370,136,458,20,174,5981,4809,2170,2316,2678,1889,7944,2846,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005009600,4262,501,2582,1179,822,1744,1696,0,0,0,266,448,164,106,286,13,866,24,12,0,15,15,1888,10,47,102,0,2466,1305,46,351,13,81,2665,1597,848,919,1081,913,1586,2676,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2015,36005009800,453,69,245,139,81,300,72,0,0,0,39,11,31,10,37,0,0,9,2,0,272,0,18,0,11,13,0,232,142,6,61,0,12,318,135,92,110,108,74,344,109,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2015,36005011000,121,16,72,33,2,34,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,97,16,0,5,0,3,95,26,10,10,27,58,15,106,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005011502,635,126,349,160,107,229,299,0,0,0,14,202,86,49,34,0,0,20,2,0,3,57,106,0,2,60,0,467,113,8,33,1,13,364,271,121,126,131,131,408,227,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005011700,5525,1011,3355,1159,470,2026,3029,7,0,0,63,222,3502,1051,303,0,12,20,4,0,38,148,71,0,52,32,0,3698,1355,71,273,14,114,3161,2364,983,1155,1249,1127,4069,1456,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005011800,296,58,150,88,83,132,81,0,0,0,15,0,5,10,0,0,0,8,22,0,3,26,68,6,110,23,0,208,61,6,14,0,7,233,63,43,54,64,77,142,154,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005011900,819,236,442,141,221,405,193,0,0,0,2,19,2,202,0,0,122,23,25,97,194,0,49,7,77,0,0,524,226,15,40,2,12,353,466,131,165,175,112,361,458,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005012101,136,24,85,27,29,70,37,0,0,0,39,0,0,16,3,0,2,5,0,0,0,24,29,0,5,13,0,93,38,1,4,0,0,55,81,41,24,25,22,84,52,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005012102,92,20,49,23,18,45,29,0,0,0,0,13,38,13,0,0,9,6,0,0,0,1,0,0,8,4,0,69,15,1,6,0,1,42,50,22,20,19,11,51,41,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005012300,253,81,140,32,87,137,29,0,0,0,5,0,0,106,1,0,0,16,0,0,15,0,100,0,7,3,0,139,89,3,17,1,4,143,110,40,58,54,20,117,136,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005012500,403,82,234,87,124,200,79,0,0,0,5,2,7,24,127,2,7,12,1,0,0,0,25,0,17,174,0,171,200,3,22,1,6,307,96,65,95,84,77,241,162,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005012701,587,165,331,91,55,294,238,0,0,0,1,3,0,21,1,0,8,6,0,0,0,0,539,0,5,3,0,394,148,10,21,0,14,203,384,77,98,132,115,146,441,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005012901,500,118,292,90,90,237,173,0,0,0,0,0,6,52,10,0,26,12,3,0,0,93,239,0,37,22,0,271,168,9,46,1,5,293,207,72,99,122,89,182,318,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2015,36005013000,45,18,19,8,23,15,7,0,0,0,3,0,0,3,0,0,0,0,6,0,2,0,0,0,24,7,0,40,1,0,4,0,0,29,16,5,7,7,8,26,19,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005013100,385,139,190,56,114,138,133,0,0,0,0,8,0,160,28,0,0,24,0,0,2,103,32,0,15,13,0,244,114,3,19,0,5,224,161,65,65,66,50,182,203,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2015,36005013200,497,162,243,92,221,145,131,0,0,0,39,0,12,29,3,0,0,2,0,0,7,84,46,0,236,39,0,390,59,6,29,3,10,356,141,67,71,109,88,263,234,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005013300,210,23,129,58,29,144,37,0,0,0,0,2,0,3,0,0,0,9,1,0,1,0,183,0,3,8,0,68,129,2,8,1,2,138,72,49,42,60,36,56,154,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005013500,52,8,29,15,17,29,6,0,0,0,0,0,0,9,16,0,0,2,0,0,7,6,4,0,8,0,0,34,18,0,0,0,0,27,25,15,9,12,8,34,18,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005013800,134,14,76,44,20,41,73,0,0,0,61,0,0,1,0,0,1,40,3,0,0,0,6,9,12,1,0,100,24,0,9,0,1,102,32,20,30,32,38,85,49,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005014100,598,182,338,78,140,154,304,0,0,0,0,1,3,88,1,1,8,23,308,0,67,54,27,0,11,6,0,395,148,7,34,1,13,404,194,85,81,101,149,242,356,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005014300,130,24,58,48,28,88,14,0,0,0,4,48,10,16,6,0,12,6,0,0,0,0,0,0,22,6,0,97,24,2,6,0,1,73,57,33,25,30,18,93,37,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2015,36005014400,52,13,28,11,9,23,20,0,0,0,0,0,0,3,5,0,11,3,0,0,1,0,18,0,11,0,0,34,12,3,2,0,1,38,14,8,5,9,17,20,32,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005014500,967,178,561,228,136,362,469,0,0,0,0,5,19,89,5,0,0,20,5,0,1,91,683,0,12,37,0,430,442,6,69,5,15,608,359,145,176,259,209,354,613,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005014701,165,40,84,41,42,75,48,0,0,0,0,0,0,32,0,0,0,2,0,0,1,4,123,0,3,0,0,73,83,0,6,0,3,111,54,27,28,46,24,60,105,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005014702,108,24,55,29,18,63,27,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,14,0,4,5,0,61,20,0,24,0,3,69,39,18,21,27,18,54,54,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005014900,1694,227,1046,421,90,309,1295,0,0,0,4,0,0,36,0,0,3,13,1,19,58,34,1503,0,7,16,0,701,687,15,248,5,38,1181,513,178,309,482,498,632,1062,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005015100,244,64,133,47,58,130,56,0,0,0,3,0,0,52,5,0,1,6,0,0,6,0,153,0,6,12,0,132,85,2,24,0,1,141,103,39,44,59,38,103,141,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2015,36005015200,454,180,200,74,200,173,81,0,0,0,14,0,7,113,0,0,11,1,11,0,23,1,138,0,132,3,0,300,99,3,46,1,5,291,163,60,62,82,70,188,266,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005015300,90,29,44,17,33,46,11,0,0,0,0,0,0,23,18,0,0,13,0,0,0,0,26,0,8,2,0,58,25,1,6,0,0,46,44,11,21,19,10,60,30,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005015500,587,192,291,104,142,258,187,0,0,0,0,0,0,26,21,0,8,1,1,0,3,0,483,0,42,2,0,346,188,7,30,0,16,304,283,89,84,131,91,173,414,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005015700,483,88,302,93,85,164,234,0,0,0,85,0,45,173,27,0,0,29,0,84,0,0,7,0,25,8,0,353,104,5,13,0,8,300,183,95,106,103,91,365,118,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005015800,309,168,106,35,143,108,58,0,0,0,1,0,6,81,0,1,8,0,6,0,0,0,176,0,26,4,0,182,94,4,23,1,5,201,108,23,31,46,41,118,191,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005015900,725,219,395,111,239,329,157,0,0,0,1,8,18,364,1,0,0,13,0,31,7,85,141,0,35,21,0,452,208,5,47,1,12,430,295,126,120,137,123,317,408,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2015,36005016000,89,17,51,21,31,40,18,0,0,0,20,0,2,0,3,0,1,1,8,0,28,0,2,2,8,14,0,70,12,0,6,0,1,64,25,13,22,25,12,59,30,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005016100,700,222,362,116,217,285,198,0,0,0,78,115,18,156,0,41,13,41,0,0,0,2,111,0,90,35,0,355,257,3,73,1,11,475,225,126,124,138,90,419,281,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2015,36005016200,366,77,192,97,92,176,98,0,0,0,2,0,0,11,0,0,42,0,12,2,5,0,196,0,83,13,0,216,122,2,20,2,4,302,64,34,59,106,90,140,226,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005016400,413,65,217,131,85,194,134,0,0,0,21,0,0,61,0,0,0,171,40,0,5,25,29,0,11,50,0,235,157,2,11,1,7,295,118,56,87,122,83,196,217,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005016500,753,139,427,187,90,304,359,0,0,0,4,387,190,19,39,0,0,2,0,1,0,0,11,0,91,9,0,462,214,9,54,0,14,396,357,144,169,181,120,461,292,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005016600,444,142,208,94,171,199,74,0,0,0,17,0,0,228,5,0,24,0,1,0,36,0,61,0,54,18,0,299,103,1,33,0,8,338,106,56,82,97,67,237,207,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2015,36005016700,1012,213,582,217,127,488,397,1,0,0,115,238,143,90,43,0,0,90,2,1,0,104,58,0,88,39,0,594,363,8,28,4,15,632,380,208,212,208,171,623,389,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005016900,282,77,161,44,52,117,113,0,0,0,3,0,26,20,0,0,12,2,0,0,0,122,52,0,42,3,0,199,62,3,12,1,5,128,154,28,50,65,62,116,166,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2015,36005017300,237,45,134,58,58,113,66,0,0,0,1,0,0,72,0,0,13,40,0,0,0,23,65,0,11,12,0,152,65,0,16,0,4,123,114,40,52,61,39,100,137,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2015,36005017500,166,31,93,42,54,76,36,0,0,0,10,0,0,30,6,1,8,10,0,0,0,0,92,0,0,9,0,74,78,2,7,0,5,101,65,29,31,43,32,75,91,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
