year,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2012,36047008800,268,58,142,68,58,131,79,0,0,0,7,70,11,10,0,0,0,3,2,0,2,5,130,0,25,3,0,217,21,2,23,0,5,195,73,47,43,56,64,94,174,21,16,14,130,87,93,0,173,0,2,Brooklyn,Sunset Park East
2012,36047009000,249,34,141,74,117,77,55,0,0,0,10,48,47,82,11,0,0,7,11,0,2,0,4,2,1,23,1,139,13,1,89,3,4,214,35,57,41,59,58,155,94,94,11,13,42,89,218,27,1,0,3,Brooklyn,Sunset Park East
2012,36047009200,145,29,95,21,92,42,11,0,0,0,7,3,12,31,2,0,21,12,3,0,3,5,9,5,17,15,0,46,8,2,88,0,1,126,19,28,27,31,30,75,70,39,26,19,31,30,123,0,21,0,1,Brooklyn,Sunset Park East
2012,36047009400,259,49,172,38,142,89,28,0,0,0,12,0,3,124,2,0,5,3,10,0,7,6,44,0,30,13,0,83,12,6,156,0,2,215,44,54,48,60,48,125,134,58,52,30,39,80,194,59,1,0,5,Brooklyn,Sunset Park East
2012,36047009600,205,50,108,47,81,91,33,0,0,0,5,24,2,66,10,1,19,17,4,0,2,0,17,0,24,14,0,143,10,3,49,0,0,110,95,45,42,31,37,112,93,43,21,15,37,89,152,38,3,2,10,Brooklyn,Sunset Park East
2012,36047009800,246,84,130,32,129,96,21,0,0,0,13,0,7,124,2,0,0,8,1,0,4,0,12,2,56,17,0,113,28,7,95,0,3,156,90,47,34,47,34,134,112,32,47,26,89,52,174,36,1,1,34,Brooklyn,Sunset Park East
2012,36047010000,236,50,142,44,98,92,46,0,0,0,7,4,5,42,1,3,19,8,8,0,18,36,19,2,33,31,0,107,20,3,101,0,5,174,62,44,38,48,56,114,122,31,15,38,34,118,163,3,46,0,24,Brooklyn,Sunset Park East
2012,36047010100,1503,285,851,367,423,719,361,0,0,0,188,502,260,239,19,0,11,24,34,0,11,15,34,0,123,43,0,1092,174,13,193,5,26,1101,402,254,305,360,299,964,539,23,94,108,217,1061,750,226,205,240,82,Brooklyn,Sunset Park West
2012,36047010200,289,58,155,76,152,101,36,0,0,0,10,2,18,48,2,0,0,9,16,0,0,31,61,0,42,50,0,137,9,1,138,1,3,211,78,56,45,66,64,106,183,35,51,50,28,125,245,40,1,0,3,Brooklyn,Sunset Park East
2012,36047010400,1015,236,649,130,580,325,110,0,0,0,10,40,30,232,10,4,47,7,20,0,63,22,371,1,121,37,0,114,10,0,867,2,22,997,18,211,144,156,268,427,588,175,242,126,209,263,732,87,177,3,16,Brooklyn,Sunset Park East
2012,36047010600,723,157,478,88,321,272,130,5,0,0,10,11,22,156,4,18,127,17,19,0,1,1,192,0,101,39,0,118,12,5,579,2,7,691,32,117,107,129,213,294,429,112,104,190,111,206,509,81,65,9,59,Brooklyn,Sunset Park East
2012,36047010800,382,127,194,61,245,108,29,0,0,0,18,9,27,67,2,1,13,12,12,0,6,14,118,1,37,45,0,76,10,1,288,1,6,361,21,68,44,57,86,173,209,80,61,47,82,112,287,0,63,11,21,Brooklyn,Sunset Park East
2012,36047011000,757,281,325,151,371,227,159,0,0,0,122,16,39,44,1,1,1,5,6,0,11,2,472,0,7,30,0,639,52,2,54,0,10,693,64,87,119,130,140,316,441,33,240,5,131,348,332,182,2,232,9,Brooklyn,Sunset Park East
2012,36047011200,563,170,283,110,231,172,160,0,0,0,7,27,5,29,2,59,7,14,7,0,117,8,237,2,31,11,0,418,71,4,62,1,7,493,70,60,83,110,140,224,339,120,42,47,19,335,178,2,234,22,127,Brooklyn,Sunset Park East
2012,36047011400,9315,1431,5630,2254,1124,2402,5789,0,0,0,48,41,11,54,0,31,26,33,35,4,669,9,8286,3,28,37,0,4873,2942,46,1281,16,157,8043,1272,863,1380,2242,3399,3017,6298,96,656,43,86,8434,336,83,123,971,7802,Brooklyn,Borough Park
2012,36047011600,120,30,78,12,48,51,21,0,0,0,8,2,0,27,2,0,0,0,11,0,0,0,28,0,19,23,0,53,11,1,51,0,4,101,19,18,17,20,35,65,55,31,34,12,23,20,114,0,0,0,6,Brooklyn,Borough Park
2012,36047011700,1062,231,620,211,338,472,252,0,0,0,175,221,202,270,0,0,14,9,20,0,1,11,0,0,102,37,0,691,188,16,148,3,16,781,281,190,226,223,192,703,359,55,123,80,111,693,483,262,131,1,185,Brooklyn,Park Slope-Gowanus
2012,36047011800,2355,254,1557,544,631,775,949,0,0,0,32,187,61,146,2,11,308,17,12,4,35,13,1335,0,113,79,0,922,634,10,751,4,34,2115,240,284,358,622,837,743,1612,257,270,64,124,1640,456,253,228,315,1103,Brooklyn,Sunset Park East
2012,36047011900,4596,1130,2717,749,1029,1881,1686,0,0,0,257,228,621,731,204,261,14,111,147,3,40,153,1462,82,129,153,0,2808,1370,23,302,9,84,3601,995,629,854,1000,983,3047,1549,174,177,222,314,3709,986,683,537,7,2383,Brooklyn,Park Slope-Gowanus
2012,36047012000,1506,250,955,301,643,560,303,0,0,0,29,278,79,546,19,2,9,9,17,0,8,13,214,1,236,46,0,590,193,4,704,3,12,1355,151,271,296,332,357,827,679,275,388,153,124,566,489,293,526,3,195,Brooklyn,Sunset Park East
2012,36047012100,2479,153,1151,1175,739,1583,157,0,0,0,21,41,75,85,19,9,4,11,35,0,92,32,1982,3,51,19,0,1313,751,20,337,6,52,1918,561,555,565,637,569,429,2050,53,84,58,69,2215,375,74,11,20,1999,Brooklyn,Park Slope-Gowanus
2012,36047012200,337,56,191,90,190,108,39,0,0,0,20,69,37,85,3,0,1,8,26,0,17,2,44,0,6,19,0,144,31,0,160,0,2,278,59,75,69,57,80,165,172,40,96,17,39,145,221,62,1,1,52,Brooklyn,Sunset Park West
2012,36047012600,459,112,255,92,77,165,217,0,0,0,16,0,4,311,0,2,0,2,9,0,41,48,11,0,12,3,0,340,60,3,47,0,9,376,83,46,84,101,116,310,149,19,22,44,42,332,106,43,305,0,5,Brooklyn,Bay Ridge
2012,36047012700,686,198,373,115,211,313,162,0,0,0,60,27,51,189,39,5,2,8,31,2,42,0,63,31,124,12,0,476,139,5,53,1,12,521,165,98,124,137,129,410,276,83,21,62,75,445,188,185,130,130,53,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
2012,36047012801,194,51,110,33,57,100,37,0,0,0,43,1,5,113,0,1,7,2,2,0,1,2,5,0,12,0,0,99,8,0,86,0,1,181,13,30,28,37,48,126,68,84,11,11,13,75,92,1,0,72,29,Brooklyn,Dyker Heights
2012,36047012901,1813,952,645,216,1110,495,208,0,0,0,2,3,28,923,3,7,0,30,10,0,3,63,46,1,650,44,0,1248,461,13,64,0,27,1485,328,152,268,271,170,807,1006,44,16,40,108,1605,244,61,6,21,1481,Brooklyn,Park Slope-Gowanus
2012,36047012902,514,104,332,78,178,221,115,0,0,0,2,22,3,148,0,1,39,27,12,1,3,0,76,2,134,44,0,297,132,4,70,1,10,427,87,86,92,119,113,282,232,65,81,20,90,258,343,43,116,1,11,Brooklyn,Park Slope-Gowanus
2012,36047013000,516,103,308,105,185,183,148,0,0,0,79,4,6,91,1,2,38,11,28,0,15,16,133,12,57,23,0,407,33,3,64,0,9,413,103,59,98,132,124,290,226,52,39,22,165,238,330,117,16,0,53,Brooklyn,Bay Ridge
2012,36047013100,589,175,346,68,239,249,101,0,0,0,12,0,4,51,8,9,6,14,14,0,74,18,59,23,243,54,0,389,116,5,58,1,20,426,163,83,104,114,113,268,321,91,39,52,190,217,332,89,143,2,23,Brooklyn,Park Slope-Gowanus
2012,36047013200,205,41,116,48,73,78,54,0,0,0,53,0,7,14,2,3,13,39,27,0,13,1,23,0,5,5,0,147,12,2,43,0,1,175,30,36,37,44,47,125,80,12,27,6,28,132,155,43,2,1,4,Brooklyn,Dyker Heights
2012,36047013300,766,244,425,97,284,300,182,0,0,0,76,2,13,80,0,13,19,26,33,0,13,0,89,15,341,46,0,548,113,6,86,3,10,631,135,86,119,150,167,406,360,41,93,76,191,365,393,155,153,1,64,Brooklyn,Park Slope-Gowanus
2012,36047013400,750,198,409,143,227,280,243,2,0,0,19,6,1,39,10,1,27,14,110,0,10,0,418,0,85,8,0,561,85,3,88,0,13,647,103,53,102,163,234,277,473,24,23,121,69,513,391,20,140,8,191,Brooklyn,Bay Ridge
2012,36047013500,399,144,213,42,145,166,88,0,0,0,5,41,18,98,8,2,2,3,12,0,14,3,42,23,91,37,0,280,55,1,55,1,7,335,64,42,66,74,73,196,203,67,50,21,54,207,209,64,34,0,92,Brooklyn,Park Slope-Gowanus
2012,36047013600,624,138,344,142,229,234,161,0,0,0,7,5,1,55,0,6,28,22,22,0,8,5,373,0,71,21,0,533,36,5,48,0,2,538,86,61,88,146,191,191,433,16,53,18,156,381,398,121,66,0,39,Brooklyn,Bay Ridge
2012,36047013700,1081,478,466,137,550,357,174,0,0,0,55,6,0,207,2,13,28,16,13,1,55,15,199,13,163,295,0,700,250,2,108,3,18,808,273,98,145,181,179,483,598,72,50,87,99,773,365,96,213,23,384,Brooklyn,Park Slope-Gowanus
2012,36047013800,733,276,333,124,326,229,178,0,0,0,21,0,12,266,5,1,61,8,17,2,2,23,97,0,162,56,0,506,122,2,97,0,6,608,125,62,100,132,163,345,388,47,75,60,92,459,325,158,19,1,230,Brooklyn,Bay Ridge
2012,36047013900,941,371,438,132,411,342,188,0,0,0,36,2,2,136,5,6,20,15,39,0,4,10,563,1,75,27,0,534,289,8,91,5,14,682,259,104,121,168,177,387,554,44,43,18,107,729,269,60,22,5,585,Brooklyn,Park Slope-Gowanus
2012,36047014000,328,110,149,69,154,130,44,0,0,0,17,8,5,28,2,0,0,9,13,2,21,0,65,96,43,19,0,265,29,2,28,0,4,256,72,36,49,62,71,193,135,8,8,2,47,263,168,19,0,2,139,Brooklyn,Dyker Heights
2012,36047014100,551,177,294,80,261,182,108,0,0,0,3,6,38,75,23,13,13,13,25,1,1,55,88,52,112,33,0,374,99,5,54,3,16,389,162,63,85,93,133,281,270,37,73,83,40,318,321,133,1,2,94,Brooklyn,Park Slope-Gowanus
2012,36047014200,515,146,295,74,165,204,146,0,0,0,162,0,11,102,3,3,43,26,16,0,4,0,82,0,51,12,0,320,98,2,85,2,8,442,73,62,86,105,116,307,208,30,25,50,32,378,234,51,112,2,116,Brooklyn,Bay Ridge
2012,36047014300,812,133,400,279,301,254,257,0,0,0,145,56,96,62,80,4,9,0,18,1,3,50,147,23,48,70,0,544,145,4,106,0,13,647,165,149,169,146,215,460,352,27,27,33,105,620,310,187,157,3,155,Brooklyn,Park Slope-Gowanus
2012,36047014500,778,129,502,147,141,324,313,0,0,0,170,18,44,88,27,10,25,6,31,6,84,25,78,0,46,120,0,560,115,5,82,3,13,620,158,94,165,205,185,484,294,63,51,26,110,528,394,131,213,0,40,Brooklyn,Sunset Park West
2012,36047014700,72,21,42,9,27,34,11,0,0,0,3,33,5,1,2,1,0,1,5,2,2,0,0,0,15,2,0,61,2,1,1,0,7,47,25,10,9,14,18,49,23,12,13,4,4,39,36,32,1,0,3,Brooklyn,Sunset Park West
2012,36047014800,155,25,105,25,56,53,46,0,0,0,52,7,4,21,2,0,0,4,13,0,3,16,21,0,2,10,0,129,12,0,11,0,3,129,26,22,35,36,37,82,73,30,5,8,49,63,154,0,0,0,1,Brooklyn,Dyker Heights
2012,36047014900,604,163,348,93,206,278,120,0,0,0,11,1,6,31,0,12,0,7,17,0,3,5,301,1,118,91,0,351,170,2,72,1,8,493,111,78,98,139,126,208,396,41,95,93,67,308,268,79,144,1,112,Brooklyn,Park Slope-Gowanus
2012,36047015000,224,52,122,50,72,90,62,0,0,0,10,0,5,44,0,0,2,10,0,0,1,36,109,0,0,7,0,185,24,0,11,1,3,195,29,25,30,59,58,82,142,9,56,3,3,153,99,119,3,1,2,Brooklyn,Dyker Heights
2012,36047015100,729,212,409,108,215,311,203,0,0,0,32,21,3,89,0,47,5,16,82,0,13,1,172,7,160,81,0,549,75,3,88,1,13,618,111,76,99,156,186,329,400,60,90,122,121,336,422,67,203,1,36,Brooklyn,Park Slope-Gowanus
2012,36047015200,617,112,365,140,124,173,320,0,0,0,23,0,5,5,0,9,5,2,35,0,14,221,191,0,60,47,0,451,122,4,36,0,4,550,67,47,86,157,215,250,367,50,4,6,34,523,118,47,274,22,156,Brooklyn,Dyker Heights
2012,36047015300,5351,845,3332,1174,465,1738,3148,0,0,0,30,0,184,173,0,23,8,14,58,4,68,34,4610,8,102,35,0,2655,1848,21,720,10,97,4553,798,431,755,1386,1934,1773,3578,111,92,175,84,4889,368,151,216,3,4613,Brooklyn,Park Slope-Gowanus
2012,36047015400,31,12,15,4,21,8,2,0,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,24,0,0,31,0,0,0,0,0,22,9,6,7,4,2,25,6,0,0,0,2,29,6,25,0,0,0,Brooklyn,park-cemetery-etc-Brooklyn
2012,36047015500,359,99,198,62,141,126,92,0,0,0,10,21,2,68,0,11,28,14,12,0,1,0,43,2,83,64,0,247,51,2,51,1,7,309,50,38,61,71,90,171,188,20,50,49,42,198,279,23,4,1,52,Brooklyn,Park Slope-Gowanus
2012,36047015700,1155,344,595,216,394,408,353,0,0,0,24,0,29,503,0,19,59,83,42,0,13,41,83,28,146,85,0,825,188,5,110,4,23,975,180,120,163,234,294,488,667,80,88,45,274,668,533,200,194,11,217,Brooklyn,Park Slope-Gowanus
2012,36047015900,2442,500,1412,530,698,667,1077,0,0,0,9,16,1,46,2,1312,18,91,64,4,13,414,209,3,97,143,0,1386,758,8,226,6,58,2081,361,205,405,551,781,991,1451,102,78,39,110,2113,575,25,170,257,1415,Brooklyn,Park Slope-Gowanus
2012,36047016000,1706,624,811,271,595,669,442,0,0,0,43,7,30,1151,13,0,42,22,51,0,10,5,89,14,169,60,0,1078,400,17,177,1,33,1341,365,190,284,309,299,812,894,164,58,186,105,1193,371,103,387,3,842,Brooklyn,Bay Ridge
2012,36047016100,873,267,505,101,251,394,228,0,0,0,14,8,1,94,9,10,2,14,37,27,12,29,315,82,132,87,0,482,284,6,83,4,14,719,154,77,153,190,186,380,493,74,54,111,96,538,334,95,226,0,218,Brooklyn,Prospect Heights
2012,36047016200,466,129,245,92,172,163,131,0,0,0,27,0,0,74,0,0,11,16,3,0,7,34,239,0,26,29,0,358,59,1,45,0,3,383,83,32,63,105,137,166,300,8,18,4,14,422,136,109,0,0,221,Brooklyn,Bay Ridge
2012,36047016300,613,175,353,85,199,270,144,1,0,0,7,29,47,109,25,1,0,7,17,3,3,52,77,7,173,55,0,409,110,0,79,0,15,517,96,70,98,137,133,313,300,47,141,46,149,230,288,240,49,4,32,Brooklyn,Prospect Heights
2012,36047016400,203,43,109,51,30,84,89,0,0,0,0,4,0,17,9,0,10,51,14,0,36,0,36,19,0,7,0,145,40,2,14,0,2,163,40,34,47,36,43,116,87,0,0,0,18,185,15,10,44,41,93,Brooklyn,Bay Ridge
2012,36047016500,793,180,449,164,258,275,260,0,0,0,12,1,3,3,0,14,1,92,42,1,8,73,96,4,10,433,0,513,248,3,21,0,8,660,133,91,152,172,198,327,466,17,27,29,91,629,223,7,520,2,41,Brooklyn,Park Slope-Gowanus
2012,36047016600,27,6,15,6,11,10,6,0,0,0,0,0,2,0,0,0,0,2,3,0,8,1,5,0,0,6,0,24,3,0,0,0,0,22,5,3,6,3,9,9,18,4,0,4,5,14,27,0,0,0,0,Brooklyn,Dyker Heights
2012,36047016700,408,134,187,87,174,134,100,0,0,0,5,0,1,30,4,44,1,18,19,0,6,80,68,0,70,62,0,314,62,0,26,0,6,345,63,37,54,81,102,151,257,54,44,11,49,250,213,189,0,0,6,Brooklyn,Park Slope-Gowanus
2012,36047016800,16,1,14,1,6,8,2,0,0,0,4,0,1,0,2,0,0,0,4,0,0,0,2,0,0,3,0,12,0,0,3,0,1,11,5,2,2,6,5,10,6,5,6,0,5,0,16,0,0,0,0,Brooklyn,Bath Beach
2012,36047016900,920,188,549,183,205,446,269,0,0,0,25,10,1,43,1,10,17,16,4,41,21,32,206,28,99,366,0,641,187,12,65,2,13,667,253,153,162,225,192,410,510,50,50,52,132,636,304,44,547,0,25,Brooklyn,Windsor Terrace
2012,36047017000,353,122,163,68,163,125,65,0,0,0,39,0,13,43,30,0,0,1,9,0,1,3,61,2,136,15,0,264,36,1,47,1,4,305,48,38,49,68,76,213,140,44,24,20,16,249,179,12,0,0,162,Brooklyn,Bath Beach
2012,36047017100,221,51,123,47,97,64,60,0,0,0,10,0,5,41,3,1,0,27,11,31,10,0,42,2,0,38,0,176,27,1,15,0,2,175,46,22,24,55,69,103,118,18,38,6,9,150,92,65,53,0,11,Brooklyn,Windsor Terrace
2012,36047017200,283,65,148,70,84,126,73,0,0,9,44,0,6,113,0,0,20,3,36,0,2,1,7,0,12,30,0,207,26,4,39,1,6,237,46,44,51,63,60,158,125,12,31,27,89,124,125,104,1,14,39,Brooklyn,Bath Beach
2012,36047017400,70,22,36,12,28,21,21,0,0,0,26,2,2,11,9,0,0,0,11,0,0,3,1,0,3,2,0,51,2,3,14,0,0,64,6,7,13,5,23,48,22,8,11,1,33,17,69,0,0,0,1,Brooklyn,Bath Beach
2012,36047017600,146,41,73,32,55,67,24,0,0,0,0,1,10,29,62,0,13,0,6,0,2,0,12,0,3,8,0,114,8,1,21,0,2,130,16,13,20,33,39,77,69,14,4,7,9,112,75,0,66,0,5,Brooklyn,Bath Beach
2012,36047017700,226,58,135,33,58,38,130,0,0,0,106,0,2,3,0,1,1,1,0,0,2,0,4,78,0,28,0,178,29,0,15,0,4,192,34,21,38,58,51,151,75,0,0,2,4,220,19,28,1,0,178,Brooklyn,park-cemetery-etc-Brooklyn
2012,36047017800,977,135,621,221,471,303,203,0,0,0,131,1,8,71,6,8,30,3,35,0,13,373,217,0,30,51,0,565,274,0,122,0,16,833,144,100,131,257,354,374,603,42,23,47,405,460,647,0,262,2,66,Brooklyn,Bath Beach
2012,36047017900,383,38,218,127,66,221,96,0,0,0,0,0,0,0,0,6,1,9,23,1,1,0,273,69,0,0,0,111,254,4,11,0,3,332,51,60,87,127,71,153,230,5,29,3,120,226,96,23,255,1,8,Brooklyn,Fort Greene
2012,36047018000,189,28,104,57,71,84,34,0,0,0,3,0,5,24,37,2,3,1,7,0,22,19,1,0,57,8,0,148,16,2,19,0,4,162,27,32,35,41,53,135,54,17,11,56,31,74,130,52,2,2,3,Brooklyn,Bath Beach
2012,36047018100,389,121,213,55,111,167,111,0,0,0,5,0,2,38,0,13,2,12,44,1,4,2,96,4,143,23,0,246,83,6,40,1,13,297,92,50,61,61,96,187,202,62,73,23,113,118,195,175,1,8,10,Brooklyn,Fort Greene
2012,36047018200,239,35,164,40,75,105,59,4,0,0,69,21,3,22,0,2,0,2,38,0,29,0,5,0,35,9,0,138,21,2,68,0,10,208,31,45,44,39,76,156,83,49,16,21,26,127,137,99,0,2,1,Brooklyn,Bensonhurst West
2012,36047018300,372,80,228,64,108,161,103,0,0,0,5,6,13,45,7,5,1,14,4,2,2,0,46,3,113,106,0,201,117,2,45,0,7,308,64,56,69,73,94,185,187,48,58,56,32,178,224,21,123,0,4,Brooklyn,Fort Greene
2012,36047018400,31,2,25,4,13,9,9,0,0,0,7,0,3,1,0,0,0,0,2,0,5,0,9,0,0,4,0,18,4,0,8,1,0,31,0,1,7,8,13,16,15,11,4,4,4,8,31,0,0,0,0,Brooklyn,Bensonhurst West
2012,36047018501,207,23,147,37,37,60,110,0,0,0,4,0,1,35,0,96,0,0,0,2,0,0,59,0,10,0,0,111,82,1,11,0,2,165,42,18,31,54,81,124,83,15,3,2,54,133,22,29,58,0,98,Brooklyn,Fort Greene
2012,36047018600,52,18,23,11,27,16,9,0,0,0,6,1,12,4,0,0,6,2,2,0,0,13,3,0,3,0,0,36,1,0,14,0,1,41,11,3,11,11,9,31,21,4,10,6,16,16,51,1,0,0,0,Brooklyn,Bensonhurst West
2012,36047018700,159,59,82,18,65,77,17,0,0,0,0,0,1,52,2,2,10,2,46,0,0,0,4,0,28,12,0,74,58,1,26,0,0,130,29,22,29,28,21,87,72,71,12,7,10,59,55,52,0,1,51,Brooklyn,Fort Greene
2012,36047018800,179,38,87,54,84,57,38,0,0,0,41,18,3,36,0,1,8,6,8,0,7,2,42,2,0,5,0,133,7,0,38,1,0,157,22,24,34,32,51,94,85,31,18,15,29,86,145,30,0,0,4,Brooklyn,Bensonhurst West
2012,36047019000,1262,195,808,259,554,544,164,0,0,0,132,60,26,32,7,0,15,0,6,24,401,11,490,0,13,45,0,565,439,7,225,5,21,1133,129,200,264,332,271,469,793,54,38,328,461,381,279,89,50,803,41,Brooklyn,Bensonhurst West
2012,36047019100,736,185,423,128,272,294,170,0,0,0,33,151,220,42,2,29,35,24,2,0,11,0,6,1,158,22,0,434,116,0,177,2,7,594,142,128,117,161,145,498,238,71,80,20,68,497,364,152,111,2,107,Brooklyn,Clinton Hill
2012,36047019200,1259,341,653,265,389,489,381,0,0,0,66,15,96,335,1,4,83,62,48,0,84,68,340,0,17,40,0,1022,164,7,58,2,6,1120,139,138,185,266,329,557,702,29,55,31,403,741,422,135,319,90,293,Brooklyn,Borough Park
2012,36047019300,2674,832,1298,544,1450,579,645,0,0,0,0,2,3,98,2,33,11,50,19,0,48,2192,65,6,137,8,0,1966,410,12,228,4,54,2304,370,235,386,494,727,1333,1341,38,18,14,26,2578,164,74,101,5,2330,Brooklyn,Clinton Hill
2012,36047019400,2851,327,1567,957,1168,1526,157,0,0,0,53,63,10,11,6,10,14,17,28,0,18,2,2481,0,89,49,0,1020,404,24,1337,10,56,2379,472,669,552,627,676,663,2188,36,45,32,119,2619,245,131,10,101,2364,Brooklyn,Dyker Heights
2012,36047019500,815,221,383,211,341,242,232,0,0,0,5,17,6,35,1,0,23,50,9,2,91,435,58,4,45,34,0,488,229,2,75,0,21,687,128,68,132,164,230,379,436,16,35,32,63,669,194,46,66,1,508,Brooklyn,Clinton Hill
2012,36047019600,725,108,409,208,172,361,192,0,0,0,63,11,30,60,6,0,27,7,15,0,30,1,412,1,31,31,0,455,182,2,69,1,16,642,83,98,148,219,152,223,502,87,54,12,32,540,280,1,8,378,58,Brooklyn,Dyker Heights
2012,36047019700,369,85,203,81,102,131,136,0,0,0,15,1,4,37,0,22,4,16,32,0,1,96,14,7,66,54,0,228,102,0,31,0,8,303,66,37,66,59,122,187,182,38,21,20,49,241,192,60,75,8,34,Brooklyn,Clinton Hill
2012,36047019800,290,61,150,79,138,112,40,0,0,0,0,17,1,32,0,0,28,7,50,0,3,11,70,0,31,40,0,210,37,1,41,1,0,263,27,38,59,50,82,117,173,12,11,33,35,199,157,61,2,0,70,Brooklyn,Dyker Heights
2012,36047019900,508,109,305,94,141,193,174,0,0,0,3,126,0,20,48,12,1,15,25,0,2,113,96,1,25,21,0,296,147,3,49,1,12,427,81,67,93,117,122,256,252,30,26,4,132,316,155,44,244,48,17,Brooklyn,Clinton Hill
2012,36047020000,432,147,210,75,180,153,99,0,0,0,16,1,17,34,31,4,29,1,28,0,17,39,147,7,54,7,0,348,22,3,54,2,3,385,47,30,68,78,109,170,262,57,109,24,91,151,301,32,58,0,41,Brooklyn,Dyker Heights
2012,36047020100,287,70,163,54,98,129,60,0,0,0,38,0,13,57,0,4,1,10,20,0,3,0,73,5,38,25,0,142,117,1,20,0,7,246,41,42,46,60,69,156,131,64,30,14,22,157,227,0,52,0,8,Brooklyn,Clinton Hill
2012,36047020200,67,4,48,15,27,19,21,0,0,0,23,0,5,1,2,0,0,0,2,0,10,0,15,0,9,0,0,55,1,0,10,1,0,59,8,8,11,18,26,41,26,4,20,7,6,30,52,13,0,0,2,Brooklyn,Dyker Heights
2012,36047020300,220,85,103,32,89,88,43,0,0,0,27,1,2,19,3,2,0,3,8,0,8,1,2,2,106,36,0,120,74,2,21,2,1,178,42,23,34,44,34,149,71,83,8,37,50,42,135,20,51,0,14,Brooklyn,Prospect Heights
2012,36047020400,48,17,26,5,12,31,5,1,0,0,3,0,4,1,0,0,0,0,2,0,3,0,7,0,27,0,0,20,1,0,27,0,0,46,2,9,8,7,7,40,8,30,4,0,1,13,48,0,0,0,0,Brooklyn,Dyker Heights
2012,36047020500,487,119,287,81,118,159,210,0,0,0,218,28,6,24,0,11,0,2,3,0,44,8,53,0,36,54,0,301,136,2,38,4,6,404,83,65,100,104,99,325,162,56,35,58,45,293,222,17,52,1,195,Brooklyn,Prospect Heights
2012,36047020600,206,56,103,47,88,83,35,0,0,0,10,0,0,4,0,0,0,1,10,0,2,29,69,35,25,21,0,157,28,0,17,0,4,186,20,16,31,62,41,78,128,7,36,3,15,145,119,59,0,0,28,Brooklyn,Dyker Heights
2012,36047020700,262,64,157,41,124,86,52,0,0,0,8,2,14,18,0,7,0,22,15,0,10,2,9,41,31,83,0,170,68,4,13,2,5,219,43,46,46,52,54,133,129,44,46,7,20,145,163,64,3,2,30,Brooklyn,Prospect Heights
2012,36047020800,109,9,82,18,36,52,21,0,0,0,38,2,5,10,6,0,0,3,11,1,8,2,16,1,0,6,0,62,14,1,30,1,1,94,15,18,29,28,25,67,42,15,2,17,25,50,84,19,3,2,1,Brooklyn,Dyker Heights
2012,36047021000,275,85,140,50,184,55,36,0,0,0,23,18,9,37,2,0,1,6,9,1,0,0,150,0,4,15,0,188,18,1,66,0,2,242,33,26,45,50,69,120,155,17,27,14,13,204,135,0,139,0,1,Brooklyn,Dyker Heights
2012,36047021100,589,62,336,191,74,314,201,0,0,0,5,431,21,17,20,2,3,12,0,0,1,0,22,0,12,43,0,396,122,11,46,2,12,248,341,164,154,137,72,332,257,16,43,13,28,489,120,20,3,418,28,Brooklyn,Fort Greene
2012,36047021200,881,165,497,219,398,360,123,0,0,0,32,43,20,121,4,0,23,4,6,0,51,2,45,0,44,486,0,512,202,8,148,0,11,680,201,161,182,184,189,431,450,110,30,476,66,199,266,47,35,462,71,Brooklyn,Dyker Heights
2012,36047021300,1324,285,710,329,241,496,587,0,0,0,0,0,22,4,0,15,5,18,10,0,10,103,222,602,103,210,0,748,467,6,76,0,27,1102,222,160,233,335,311,578,746,11,12,2,15,1284,105,63,530,345,281,Brooklyn,Crown Heights South
2012,36047021400,502,116,292,94,224,132,146,0,0,0,113,40,32,54,3,0,5,12,34,22,5,80,0,0,62,40,0,390,14,1,95,0,2,439,63,63,95,104,124,294,208,54,49,33,23,343,227,162,105,2,6,Brooklyn,Borough Park
2012,36047021500,305,56,185,64,74,125,106,0,0,0,20,0,0,21,0,6,15,42,14,0,3,2,94,1,25,62,0,143,143,0,10,4,5,247,58,47,68,66,68,153,152,43,18,40,34,170,225,0,56,2,22,Brooklyn,Prospect Heights
2012,36047021600,1237,320,689,228,523,613,101,0,0,5,17,5,10,44,0,3,8,18,39,0,9,46,1006,0,10,13,4,754,338,10,110,2,23,988,249,211,228,274,204,377,860,893,58,66,27,193,156,89,5,861,126,Brooklyn,Borough Park
2012,36047021700,135,30,77,28,35,72,28,0,0,0,1,0,0,18,0,1,0,6,0,0,3,13,24,0,56,13,0,80,39,0,13,1,2,121,14,31,35,18,21,71,64,59,23,8,6,39,74,58,0,0,3,Brooklyn,Crown Heights North
2012,36047021800,1708,230,804,674,742,835,131,1,0,0,13,48,70,191,2,12,50,71,31,0,98,15,976,0,52,78,0,1196,404,9,70,1,28,1547,161,256,336,469,417,505,1203,154,138,67,95,1254,363,211,233,0,901,Brooklyn,Borough Park
