year,state,GEOID,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,Borough,NTA
2014,NY,36005004001,38,11,20,7,22,13,3,0,0,0,2,0,0,0,0,0,0,7,0,0,1,0,14,0,0,14,0,24,11,0,2,0,1,25,13,7,7,8,5,24,14,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005004100,459,203,200,56,185,152,122,0,0,0,7,0,0,30,0,0,13,8,3,0,0,52,309,0,17,20,0,234,184,7,25,0,9,250,209,77,52,81,46,170,289,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2014,NY,36005004200,1246,540,547,159,605,369,272,0,0,0,6,0,10,847,4,192,20,17,6,2,5,2,49,0,79,7,0,729,415,11,66,2,23,827,419,152,189,207,158,581,665,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005004300,2193,267,1203,723,701,1235,257,0,0,0,17,0,6,136,1,13,9,33,15,4,37,57,1777,2,66,20,0,1128,885,25,90,8,57,904,1289,591,487,573,275,407,1786,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2014,NY,36005004400,960,257,463,240,255,410,295,0,0,0,0,0,4,174,2,1,6,4,0,1,5,0,543,0,217,3,0,429,395,11,110,1,14,716,244,142,184,220,157,378,582,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005004600,181,60,91,30,81,77,23,0,0,0,0,0,2,138,0,0,9,6,0,0,0,0,0,0,8,18,0,106,52,5,18,0,0,98,83,42,34,27,18,96,85,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005004800,149,57,59,33,56,53,40,0,0,0,0,0,1,41,1,0,15,12,21,0,9,0,14,2,33,0,0,83,36,0,24,1,5,109,40,19,17,24,32,71,78,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005005001,31,3,18,10,19,11,1,0,0,0,0,0,0,14,1,0,2,8,0,0,0,0,0,0,3,3,0,23,1,1,3,0,3,6,25,8,6,4,10,21,10,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005005002,273,90,134,49,139,97,37,0,0,0,0,2,0,146,2,0,12,23,0,0,0,0,10,0,76,2,0,178,59,3,28,2,3,152,121,60,36,45,42,115,158,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005005100,2655,479,1615,561,562,991,1102,0,0,0,456,290,64,230,429,3,10,26,11,0,491,12,181,23,197,232,0,1831,653,16,102,4,49,1586,1069,475,562,661,478,1851,804,0,0,0,0,0,0,0,0,0,0,Bronx,Mott Haven-Port Morris
2014,NY,36005005200,523,74,331,118,65,247,211,0,0,0,101,9,95,182,53,0,1,14,3,0,0,0,25,0,6,34,0,364,101,5,35,2,16,306,217,108,108,123,110,352,171,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005005300,73,14,43,16,16,47,10,0,0,0,0,0,0,24,0,0,0,48,1,0,0,0,0,0,0,0,0,41,31,0,0,0,1,41,32,17,20,12,10,53,20,0,0,0,0,0,0,0,0,0,0,Bronx,University Heights-Morris Heights
2014,NY,36005005400,199,34,121,44,74,95,30,0,0,0,1,6,1,67,0,13,13,2,3,0,6,5,44,0,29,9,0,108,33,0,54,0,4,110,89,40,46,47,32,104,95,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2014,NY,36005005600,32,4,24,4,10,18,4,0,0,0,0,0,3,16,5,0,0,2,0,0,1,0,0,0,2,3,0,22,3,1,3,0,3,15,17,5,6,12,5,17,15,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2014,NY,36005005902,180,50,89,41,56,75,49,0,0,0,0,0,0,24,0,1,2,32,48,0,6,0,49,1,6,11,0,116,36,4,15,0,9,88,92,36,22,34,38,74,106,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2014,NY,36005006000,289,18,193,78,51,44,194,0,0,0,18,73,6,9,4,148,9,0,2,0,0,1,0,0,7,12,0,210,60,5,13,0,1,224,65,18,47,75,131,213,76,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005006100,2211,798,1071,342,965,690,556,0,0,0,0,0,0,180,0,79,23,21,260,3,7,141,26,1,1463,7,0,1289,728,26,110,6,52,1332,879,324,332,377,380,1072,1139,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2014,NY,36005006200,183,55,89,39,82,80,21,0,0,0,24,0,3,39,2,0,8,5,2,0,2,0,24,0,35,39,0,107,47,5,19,2,3,105,78,36,40,28,24,101,82,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2014,NY,36005006300,3213,1150,1450,613,1025,1249,939,0,0,0,72,443,120,959,126,137,54,122,220,1,157,38,59,289,319,97,0,2065,808,23,249,8,60,2220,993,384,500,603,576,1930,1283,0,0,0,0,0,0,0,0,0,0,Bronx,West Concourse
2014,NY,36005006400,46,12,28,6,16,23,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,32,0,3,4,0,23,11,0,11,0,1,25,21,9,6,14,5,11,35,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2014,NY,36005006500,5287,1046,3006,1235,1496,2589,1202,0,0,0,99,6,15,481,5,15,156,67,182,49,190,27,3727,8,192,68,0,2918,1800,80,357,17,115,2917,2370,1038,1004,1244,955,1479,3808,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005006700,416,138,207,71,196,170,50,0,0,0,0,0,0,153,0,2,60,6,5,20,1,0,70,11,66,22,0,242,109,4,49,1,11,230,186,76,64,85,53,172,244,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005006800,188,50,99,39,89,84,15,0,0,0,7,0,0,103,5,0,4,3,1,0,2,0,62,1,0,0,0,110,60,5,11,0,2,90,98,48,40,24,26,73,115,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005006900,159,29,93,37,59,77,23,0,0,0,0,0,1,38,0,0,0,22,2,1,2,0,59,3,11,20,0,82,58,2,13,0,4,73,86,27,31,43,29,74,85,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005007000,126,38,64,24,64,47,15,0,0,0,0,0,0,26,0,0,7,0,6,0,0,11,24,0,37,15,0,87,20,1,11,0,7,64,62,21,26,25,16,59,67,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005007100,1175,413,564,198,449,391,335,0,0,0,0,4,22,489,3,36,12,2,9,1,13,97,174,8,106,199,0,661,391,15,79,2,27,736,439,161,210,221,170,495,680,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005007200,198,41,113,44,82,72,44,0,0,0,0,0,0,71,0,0,26,8,5,0,3,0,15,11,34,25,0,112,42,1,42,0,1,139,59,27,41,52,37,86,112,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Bruckner
2014,NY,36005007300,206,60,109,37,76,83,47,0,0,0,1,18,13,88,0,0,1,15,0,0,3,0,60,0,3,4,0,125,57,3,20,0,1,110,96,36,40,43,27,108,98,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005007400,35,5,19,11,9,23,3,0,0,0,2,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,20,12,3,0,0,0,15,20,10,11,6,3,32,3,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005007500,464,139,250,75,78,196,190,0,0,0,3,77,10,43,0,0,0,0,0,0,2,54,221,0,37,17,0,296,124,4,25,5,10,229,235,87,57,106,75,200,264,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005007600,215,51,118,46,115,77,23,0,0,0,9,0,1,42,0,2,2,11,28,0,10,0,23,0,46,41,0,140,55,5,12,1,2,93,122,44,43,42,35,109,106,0,0,0,0,0,0,0,0,0,0,Bronx,West Farms-Bronx River
2014,NY,36005007700,539,100,319,120,107,260,172,0,0,0,4,1,0,49,0,0,2,7,3,38,1,0,371,0,39,24,0,249,246,7,23,2,12,342,197,108,109,139,83,291,248,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005007800,152,29,85,38,49,67,36,0,0,0,0,2,1,13,3,1,0,13,3,0,1,40,67,0,0,8,0,95,44,0,12,0,1,84,68,18,32,44,29,62,90,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2014,NY,36005007900,230,34,129,67,71,110,49,0,0,0,4,8,8,26,0,0,0,20,1,0,1,26,104,2,24,6,0,152,49,6,21,0,2,97,133,51,55,57,33,105,125,0,0,0,0,0,0,0,0,0,0,Bronx,Melrose South-Mott Haven North
2014,NY,36005008300,495,112,279,104,106,204,185,0,0,0,0,0,97,164,10,3,9,27,2,0,8,55,51,0,9,60,0,349,100,6,34,0,6,285,210,88,107,112,76,261,234,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2014,NY,36005008400,17,0,10,7,5,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,10,7,0,0,0,0,9,8,4,5,5,3,4,13,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005008500,351,61,190,100,96,181,74,0,0,0,0,0,19,37,11,1,8,20,3,0,7,0,165,1,37,42,0,214,97,4,25,2,9,165,186,63,80,96,51,192,159,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2014,NY,36005008600,8,0,6,2,2,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,6,2,0,0,0,0,1,7,3,4,0,1,5,3,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005008700,745,187,411,147,187,387,171,0,0,0,5,1,2,134,0,0,0,18,3,1,179,27,330,0,17,28,0,345,349,3,30,3,15,458,287,121,153,178,106,345,400,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2014,NY,36005008900,361,93,201,67,137,118,106,0,0,0,0,0,34,59,1,2,5,120,1,0,16,1,75,0,7,40,0,232,89,4,29,5,2,193,168,69,59,75,65,196,165,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005009000,3505,643,2205,657,437,1272,1796,0,0,0,229,86,447,128,1523,642,19,50,53,71,7,44,117,0,51,38,0,2242,1049,29,117,6,62,2277,1228,546,747,823,746,2383,1122,0,0,0,0,0,0,0,0,0,0,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
2014,NY,36005009200,806,217,432,157,353,241,212,0,0,0,39,0,16,67,1,1,41,11,181,1,29,14,207,1,176,21,0,452,248,9,86,2,9,480,326,134,125,157,173,338,468,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2014,NY,36005009300,11451,1904,7099,2448,1004,4330,6117,4,0,1,1174,1417,4702,1409,1291,16,36,364,107,3,417,31,186,2,106,185,0,8008,2587,148,476,27,205,6293,5158,2235,2466,2739,2107,8478,2973,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005009600,4018,457,2454,1107,910,1528,1580,0,0,0,201,656,139,94,321,20,806,34,17,0,30,5,1543,7,50,95,0,2259,1266,51,357,14,71,2452,1566,812,863,1040,846,1612,2406,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2014,NY,36005009800,497,65,279,153,81,286,130,0,0,0,39,7,109,6,36,0,0,7,6,0,249,0,23,0,8,7,0,275,152,6,52,1,11,380,117,79,107,144,102,390,107,0,0,0,0,0,0,0,0,0,0,Bronx,Westchester-Unionport
2014,NY,36005011000,120,20,72,28,7,45,68,0,0,0,0,0,0,0,0,4,0,0,1,0,0,115,0,0,0,0,0,105,7,0,5,0,3,94,26,7,12,34,47,14,106,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005011502,842,137,527,178,115,197,530,0,0,0,288,162,22,50,35,1,1,30,2,0,9,51,132,0,6,53,0,644,138,10,39,0,11,537,305,137,171,220,177,594,248,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005011700,4236,746,2586,904,419,1478,2339,12,0,0,53,297,2389,806,291,12,16,12,5,0,39,135,70,2,62,35,0,2902,955,59,226,13,81,2295,1941,804,853,1038,795,3242,994,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005011800,304,60,154,90,94,149,61,0,0,0,12,0,7,13,0,0,0,11,16,0,23,30,67,9,104,12,0,212,71,4,14,0,3,230,74,49,60,75,60,137,167,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005011900,810,222,454,134,207,343,260,0,0,0,8,21,4,168,0,3,113,23,15,35,246,0,71,11,85,7,0,532,199,5,55,2,17,417,393,127,138,182,141,352,458,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005012101,141,26,82,33,38,54,49,0,0,0,16,3,0,15,6,0,8,3,0,0,1,23,43,1,6,16,0,100,28,2,10,0,1,57,84,32,24,36,23,76,65,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005012102,90,20,49,21,20,42,28,0,0,0,2,14,35,20,0,0,4,3,0,0,0,0,0,0,7,5,0,62,21,1,3,1,2,45,45,13,23,21,13,47,43,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005012300,299,90,157,52,99,153,47,0,0,0,8,0,2,81,0,0,0,25,2,0,16,0,156,0,2,7,0,166,112,4,11,0,6,166,133,44,54,76,35,125,174,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005012500,216,32,135,49,98,92,26,0,0,0,6,1,17,14,0,1,6,8,2,0,0,0,23,0,17,121,0,77,121,2,13,1,2,157,59,54,44,54,32,163,53,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005012701,596,168,342,86,44,327,225,0,0,0,0,4,0,20,3,2,26,9,4,0,1,0,521,0,0,6,0,390,149,9,29,1,18,193,403,81,95,116,136,158,438,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005012901,430,107,242,81,84,214,132,0,0,0,0,0,10,49,4,1,25,23,1,0,3,65,190,0,36,23,0,238,148,3,34,1,6,237,193,75,74,92,82,161,269,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2014,NY,36005013000,43,17,15,11,17,18,8,0,0,0,4,0,1,3,0,0,1,0,4,0,2,0,0,0,21,7,0,33,3,0,7,0,0,32,11,9,5,7,5,25,18,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005013100,368,122,191,55,126,141,101,0,0,0,0,8,1,173,30,2,0,24,1,0,1,83,23,0,10,12,0,229,115,3,19,0,2,205,163,70,64,70,42,199,169,0,0,0,0,0,0,0,0,0,0,Bronx,Longwood
2014,NY,36005013200,421,114,232,75,140,143,138,0,0,0,11,0,11,24,2,1,1,3,4,0,5,85,79,0,177,18,0,344,33,0,34,2,8,331,90,41,65,84,117,200,221,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005013300,210,38,116,56,29,117,64,0,0,0,0,2,0,3,0,1,0,9,2,0,0,0,180,0,5,8,0,60,137,1,11,0,1,144,66,36,56,51,29,62,148,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005013500,46,2,31,13,9,31,6,0,0,0,0,0,0,8,15,0,0,3,0,0,8,7,0,0,4,1,0,27,17,1,1,0,0,24,22,16,9,13,6,30,16,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005013800,126,19,58,49,30,41,55,0,0,0,53,0,0,2,0,0,1,43,2,0,1,0,2,9,13,0,0,100,20,0,4,0,2,99,27,13,32,34,28,82,44,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005014100,313,104,154,55,131,150,32,0,0,0,1,1,0,82,0,0,10,23,32,1,94,32,18,0,10,9,0,173,121,2,14,1,2,187,126,62,43,60,44,188,125,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005014300,105,13,54,38,31,56,18,0,0,0,3,32,10,13,4,0,10,6,2,0,0,0,0,0,16,9,0,77,17,2,7,0,2,60,45,27,21,31,13,70,35,0,0,0,0,0,0,0,0,0,0,Bronx,East Concourse-Concourse Village
2014,NY,36005014400,65,8,38,19,8,27,30,0,0,0,0,0,0,2,5,0,16,2,0,0,1,0,33,0,5,1,0,40,19,1,5,0,0,50,15,9,14,17,17,32,33,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005014500,952,190,570,192,119,367,466,0,0,0,0,3,14,94,7,3,1,24,8,2,6,86,656,1,8,39,0,414,428,11,78,2,19,598,354,132,174,250,206,332,620,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2014,NY,36005014701,162,46,83,33,38,78,46,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,127,0,4,0,0,60,88,2,7,0,5,111,51,25,29,38,24,56,106,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2014,NY,36005014702,113,22,56,35,24,61,28,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,20,0,3,4,0,65,22,0,24,0,2,76,37,19,15,29,28,54,59,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2014,NY,36005014900,1588,196,1009,383,72,295,1221,0,0,0,3,0,0,13,0,9,5,24,3,11,44,0,1427,3,15,31,0,645,649,14,237,7,36,1094,494,179,251,476,486,587,1001,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005015100,188,44,106,38,56,89,43,0,0,0,1,0,1,48,4,0,4,12,0,0,4,0,99,0,6,9,0,99,71,0,17,0,1,103,85,30,41,37,36,87,101,0,0,0,0,0,0,0,0,0,0,Bronx,Morrisania-Melrose
2014,NY,36005015200,450,201,180,69,199,166,85,0,0,0,8,3,8,105,0,2,21,3,17,0,26,1,119,0,130,7,0,324,73,4,39,2,8,286,164,50,47,80,72,178,272,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005015300,104,26,56,22,31,61,12,0,0,0,0,0,0,22,22,0,0,6,0,0,17,0,30,0,6,1,0,53,41,0,6,2,2,58,46,20,23,27,8,69,35,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005015500,561,185,276,100,145,248,168,0,0,0,0,0,0,40,20,6,13,2,2,0,6,2,410,0,55,5,0,317,192,11,27,0,14,293,268,107,89,102,78,185,376,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005015700,429,94,241,94,78,159,192,0,0,0,51,0,34,186,26,0,0,36,0,65,4,2,3,0,13,9,0,320,80,4,17,0,8,278,151,72,86,99,78,314,115,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005015800,285,140,111,34,109,113,63,0,0,0,12,0,5,75,0,1,3,0,12,0,1,0,149,0,21,6,0,179,77,2,22,2,3,188,97,21,27,52,45,123,162,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005015900,723,252,358,113,300,269,154,0,0,0,0,10,17,366,2,2,3,18,2,31,7,52,112,2,51,48,0,431,231,7,39,1,14,400,323,117,120,138,96,293,430,0,0,0,0,0,0,0,0,0,0,Bronx,Hunts Point
2014,NY,36005016000,105,27,49,29,45,44,16,0,0,0,29,0,1,0,2,0,3,1,10,0,30,0,2,0,7,20,0,84,15,0,3,0,3,67,38,16,24,25,13,73,32,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005016100,877,250,472,155,253,302,322,0,0,0,254,112,10,204,2,25,18,39,0,0,3,0,86,1,93,30,0,542,247,8,66,1,13,627,250,158,162,184,123,574,303,0,0,0,0,0,0,0,0,0,0,Bronx,Crotona Park East
2014,NY,36005016200,356,90,179,87,91,170,95,0,0,0,2,0,0,18,0,0,35,0,14,1,9,1,191,0,73,12,0,209,115,2,21,4,5,300,56,44,60,94,68,131,225,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005016400,406,72,219,115,79,190,137,0,0,0,21,1,7,43,0,1,3,179,34,1,3,21,29,0,8,55,0,217,164,2,15,2,6,304,102,51,89,122,72,196,210,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005016500,759,147,439,173,84,313,362,0,0,0,70,385,108,59,29,0,0,2,1,0,0,0,16,0,83,6,0,474,208,9,52,2,14,389,370,138,166,171,137,485,274,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2014,NY,36005016600,439,146,200,93,167,186,86,0,0,0,30,0,7,226,4,1,14,3,1,0,34,0,58,0,46,15,0,287,117,2,29,0,4,337,102,71,73,84,65,229,210,0,0,0,0,0,0,0,0,0,0,Bronx,Schuylerville-Throgs Neck-Edgewater Park
2014,NY,36005016700,928,196,528,204,160,433,335,0,0,0,102,239,104,91,39,2,3,78,2,0,4,95,60,0,75,34,0,536,331,10,27,5,19,569,359,159,222,200,151,563,365,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
2014,NY,36005016900,265,74,152,39,56,98,111,0,0,0,0,0,26,13,0,0,11,1,0,0,1,121,56,0,34,2,0,187,65,1,9,0,3,125,140,32,41,60,58,109,156,0,0,0,0,0,0,0,0,0,0,Bronx,Claremont-Bathgate
