dist_downtown,dist_midtown,GEOID
5.9950418280310505,9.513224138043064,36085001700
6.489333556009882,10.05035209433004,36085000600
5.461855967614081,8.950818806227511,36085000700
7.317380788859556,10.892716813499208,36085001800
5.466249945849441,8.982483293017745,36085000300
6.833135318968464,10.404873479940866,36085000800
5.706437128884363,9.188611877601845,36085000900
7.388122653591531,10.965464872951888,36085002001
7.79889268264182,11.377383829141573,36085002002
11.587318070751625,15.135102349725363,36085013204
5.837427640594518,9.375947131488198,36085002100
6.58116091934788,10.13601405458543,36085002700
6.811702695194177,10.360779556515476,36085002900
5.808275316055783,9.30934727174222,36085001100
6.459196599997327,9.966997271600073,36085003300
7.13435930652728,10.704381913167639,36085003600
7.007079041363631,10.526107218027525,36085003900
6.749265345220378,10.316532317194433,36085004000
7.53713893612602,11.083715756647885,36085004700
7.8793677343035,11.454047212652473,36085005000
6.770187249114575,10.274485316892497,36085005900
8.161503365330276,11.738950090769698,36085006400
8.30409140332225,11.883809633698219,36085007000
8.0343971976177,11.611793800845037,36085007400
6.306705556929975,9.811591790512267,36085007500
6.172798957946971,9.643667045605849,36085007700
5.896487118239116,9.31364976610746,36085008100
12.29800919354839,15.788608124297474,36085014605
8.237539456369271,11.810504694828262,36085009601
9.016888612825548,12.57534468800846,36085009602
6.395087136394945,9.766615209062117,36085009700
6.999645655888788,10.377238237107052,36085010500
9.444678629925237,13.021544729763812,36085011201
10.042139722818273,13.611549297632536,36085011202
9.423006665169007,12.981733046504369,36085011401
9.792857403150906,13.3496068820355,36085011402
7.330701533118934,10.762198345926388,36085012100
10.256708307637904,13.807702540583486,36085012200
7.640771268992167,11.006262785371751,36085012500
10.836515697398701,14.402526219196496,36085012804
11.330858043466217,14.876508089315733,36085013201
11.779810419730968,15.319727451105067,36085014606
7.471143746397494,10.804326272510927,36085013301
7.298917145839979,10.596719158526522,36085013302
10.786591108382051,14.331702707297154,36085013400
10.884722114947653,14.424281106098947,36085013800
7.999034948557422,11.32944864653914,36085014100
10.895258369721235,14.345340961565224,36085027704
15.031393280632068,18.47157514267644,36085020804
7.941897247126338,11.412499384205773,36085014700
8.222070282256352,11.580742060896604,36085015100
12.083502085527542,15.639262219349536,36085015400
13.17400205443088,16.70116064991449,36085015601
13.953532398229648,17.466421686240782,36085015602
12.91266898573083,16.46186451167129,36085015603
7.997491112522211,11.495646496261484,36085016901
14.246802306617331,17.640196313147566,36085017010
8.838514114158002,12.312459535149475,36085017300
14.279726423197248,17.78892131581251,36085017600
8.030238032048075,11.581859009556881,36085017700
8.816830653717076,12.257532754600227,36085018701
8.94060248383399,12.398271718983551,36085018702
9.123963213012109,12.508191689116801,36085018901
9.387799504977886,12.810544955360779,36085018902
8.922646084270099,12.304420494299933,36085019700
8.258510694332944,11.565979196196109,36085020100
7.713800515208017,10.969732569240541,36085020700
9.257227326264026,12.513641185683325,36085030302
14.584305884280539,17.961712494048104,36085020801
13.203367045066072,16.659464056348085,36085017008
15.4468100606293,18.867228792599036,36085020803
8.179153275676732,11.468147686508415,36085021300
8.41820006169234,11.586602755478783,36085022300
14.605109299718976,17.97635371148851,36085022600
9.017091616098199,12.187284788241023,36085023100
8.70630674778827,11.900462043587059,36085023900
8.610857985986533,11.901921304163729,36085024700
17.367109335426488,20.790167573422508,36085024800
8.868393221829411,12.181492115219385,36085025100
9.943556243235893,13.306432259202277,36085027301
9.814173792977554,13.26357584334095,36085027302
9.155763509244238,12.426296987040422,36085030301
11.540819448475826,14.995718261987498,36085027702
10.62028394137247,14.099035029085815,36085027900
14.228953783398238,17.73595215276769,36085017005
10.257213842877128,13.446550964333385,36085029102
9.401485650818897,12.531142741951163,36085031901
9.08973693602622,12.111100453166358,36085031902
9.563547008891543,12.548301908426295,36085032300
12.423625454356573,15.961785253884536,36085013203
13.341107401139183,16.76024121845776,36085017007
10.003571368781955,13.319302728179377,36085029104
10.40058564898357,13.701626173084025,36085029103
12.91266187912869,16.428728219826624,36085014604
14.294952622878915,17.76415535425989,36085017009
11.020710896287618,14.336439812420515,36085022800
17.30828623909495,20.739879096113537,36085024401
17.738010465514872,21.2000718195181,36085024402
10.991094001442603,14.419032591064303,36085027705
11.033154055711726,14.431018067728289,36085027706
6.473231798677622,9.915417079379525,36085006700
9.143074573014607,12.647129177794607,36085018100
15.449930692014021,18.928805175651235,36085019800
11.707399260807447,15.269646904776343,36085012805
11.178171971171052,14.742760142793731,36085012806
12.846231352172959,16.32976189490838,36085014607
12.555080350614464,16.045571941482972,36085014608
13.653278332688599,17.14554561141532,36085017011
13.158875728790674,16.621313654159678,36085017012
10.490189228588088,6.910786397862271,36061027100
3.645291447485877,0.6795583756551118,36061012900
5.622725259761256,2.2135428130245502,36061014401
2.3579568583298154,0.7304204499539876,36061009900
5.605281287220684,2.1216656254080926,36061014601
5.861450730611279,2.3692191975600303,36061015400
5.9565157899942385,2.4269461445003,36061015801
6.108986801318065,2.610061672566271,36061015601
11.708076132627212,8.129500345201333,36061029500
6.509185607519654,3.1566395668228746,36061024000
1.1403450849768813,2.7091344479537613,36061001401
7.858043959608577,4.278214154227808,36061021703
5.83919982306962,2.4516165572900235,36061015200
8.580709059823867,5.001970044328019,36061022900
5.141739436742439,1.5690247850132333,36061016100
9.398074584546002,5.820283422341785,36061024700
5.153151869147632,1.6758637326083252,36061016300
7.721585978437603,4.165207206356281,36061020600
5.293921323255725,1.7192955110022008,36061016500
6.1942154716350535,2.633228276720017,36061018300
6.866007452368842,3.3527127449626493,36061018000
6.207878481805545,2.654469211629447,36061016002
5.395913786708896,1.8608105812861584,36061016700
5.800593534964022,2.2493781427991775,36061017500
9.713404198227167,6.133598718298843,36061024900
7.802714587683678,4.226135779926047,36061021900
6.61085158812101,3.1016013382530274,36061017000
5.54630431389361,1.9695198373262903,36061016900
9.2108218365465,5.631052353070374,36061023900
5.599850053282348,2.0556057165467845,36061017100
6.146226209237168,2.566981399700143,36061018100
7.146646909757882,3.566818423250682,36061020102
6.911637903375719,3.3606937216888735,36061017402
11.124011547025217,7.549356341916179,36061028700
1.2475572506967971,2.8494634568147825,36061000201
6.363729379705466,2.859105859049493,36061016400
7.013912185458853,3.4748658020876575,36061018200
8.182952612204046,4.605109547102427,36061022301
6.302752213737099,2.723229439659879,36061018500
8.01859606970173,4.462224852352067,36061021000
10.869239133619274,7.289466242573931,36061027700
8.94575004603214,5.367583169454369,36061023502
8.145743447755935,4.566696252021127,36061022102
6.9542551130393,3.3748417569093037,36061019701
6.792501223108505,3.2227527251057593,36061019500
6.447088824955649,2.8673914419950792,36061018900
9.2274010308964165,5.6478511648899294,36061024100
7.161136308865565,3.59914794101753,36061019000
7.172990549417174,3.595757199245643,36061020101
8.373284160169607,4.808986478315926,36061021400
7.723432822359444,4.1605013917973706,36061020800
7.163562451234132,3.6462396469020217,36061018800
8.327689845889516,4.758759207199286,36061023000
10.13844152854964,6.559391746311606,36061026300
7.730054999360548,4.16049203911514,36061022400
2.3387638737663856,1.06379236350459,36061008700
8.979172007700335,5.399858899257961,36061023700
9.37789585495669,5.798238239657346,36061024500
4.117192654950893,1.0073193808483958,36061010601
7.524512681709385,3.9547168119221126,36061022200
9.185596714538558,5.6111504832351375,36061024302
8.02067954451733,4.4568926216872615,36061021200
8.385892826289096,4.807549348352617,36061022500
4.342736314392029,0.806566354991048,36061011401
8.523938998487086,4.955188076826323,36061023200
3.495764411931171,0.001773368614307926,36061009600
4.186871900214787,0.7367268752702925,36061011203
11.967276237140199,8.387405387586806,36061030300
8.764554371657304,5.191359239754182,36061023300
8.157243193738926,4.584346738397532,36061022302
9.926690998364332,6.346824786951337,36061025300
7.6068550372020765,4.026976496966488,36061020901
8.668354099026857,5.105354829665386,36061023600
12.488488417240701,8.912158787769187,36061030900
9.724818436667467,6.144999266560347,36061025100
9.774454282893899,6.201718875616698,36061025500
10.55124807213924,6.971550597682758,36061026700
10.854955332783183,7.279523685304349,36061028100
11.505551319194813,7.925684586972624,36061029100
11.758122957926771,8.180718360092259,36061029700
7.379224006663418,3.8016071584770073,36061020701
11.03931978612999,7.461158229088964,36061028300
2.5954007584219343,0.9772514890002674,36061006200
0.47409985184812137,3.094269736744286,36061002500
2.454788309123386,0.7635847180480924,36061005800
2.4508291177859536,1.328403107258241,36061006000
7.926789894152639,4.3572074178168485,36061022600
3.6002482747139077,0.5826294043845539,36061009000
1.6696239123442294,2.2815641038949774,36061002202
3.3672340976413295,0.3457652518246121,36061011500
10.37734231154569,6.813504189611504,36061027500
4.419333109029124,0.9990588823236733,36061014700
5.6011953462691135,2.0516227191898233,36061015001
4.80466858634508,1.3170471939861508,36061015500
7.18820094115221,3.6149639191129643,36061020300
6.9454266382013845,3.3655450768930786,36061019702
3.8450270709237726,0.28002313888714314,36061010400
0.9894994107751264,4.328486701591117,36061000500
1.9272605069623086,1.6824830120645888,36061003400
1.3758170706689692,2.279325955559709,36061003001
1.3531794442562683,2.832009329371202,36061000202
4.546312137405538,0.9899538579726573,36061014900
0.7402110159710704,2.8922781450210984,36061000800
0.8735226200733178,2.4151230468948963,36061004100
1.2878626945643694,2.4995975754400765,36061001402
5.748892046241245,2.170953597221774,36061017300
1.7536735721486125,2.157822736510664,36061002601
7.370424717575012,3.850686860869767,36061019400
9.414190107958579,5.834353919085093,36061024301
4.346862329760191,0.7848913682878819,36061014300
0.06006988766495237,3.372806889616171,36061001502
2.611056399227907,0.9215542187709108,36061006600
4.190443973847935,0.6254532148365197,36061011201
1.5872815417666661,4.811716478315286,36061000100
11.232317154077009,7.654169857465266,36061028500
1.2863413912903898,2.2320011586019186,36061003601
4.540086900692294,0.9985476526375435,36061012200
2.8541817520784525,0.746078566565245,36061007000
6.5926212807941935,3.025197817817785,36061019100
6.747908516045323,3.1680368314417104,36061019300
6.711214305805032,3.156528423285349,36061017401
2.0164470824150893,2.0249551340006047,36061002400
6.980202551822373,3.5087171712303946,36061017800
2.4485834384013785,0.8566791627319054,36061006800
1.6535185041460125,1.9016521461472662,36061003200
1.678181141919152,1.769426527312096,36061007500
0.5462891517934996,2.9708115924457896,36061002700
0,3.5134864928156193,36061000700
0.38418616703857006,2.742042378735705,36061002900
3.8411135545918667,0.3417216602200002,36061010200
3.146632591148156,0.39456949214348175,36061008000
3.562395723826967,0.33859327111408705,36061012100
0.9642449178194411,2.864629332539643,36061000600
3.491036349982287,0.3463325250398598,36061009200
1.4205788389519503,2.564302942193301,36061001200
1.394893244953246,1.9225780183609467,36061005501
1.5320064259359334,2.1596067067479225,36061003002
0.2474750515534625,2.686422297678667,36061003100
0.05558399334771364,3.307172432603498,36061001300
1.0848267209314602,2.411124731962749,36061001800
5.999192180376986,2.4424985697398767,36061017900
1.6632166215803212,2.4827990648894764,36061001002
0.9002741338873951,2.3446318212562067,36061004700
4.351381050444247,0.8071701102890403,36061014500
2.1237332121168477,1.3378216601895818,36061004800
2.0139947155307016,1.8379029833442553,36061002800
1.6419396649715516,1.6621214950019343,36061005900
1.638188730714343,1.7075851047749535,36061005700
1.4479046598021106,2.070923524710466,36061003602
5.369501191114826,1.9817283890755675,36061013600
4.841226397404141,1.4020934974756303,36061012600
0.3180236373514646,3.8828808212583583,36061031900
5.653691465263865,2.3096324666137247,36061014402
0.5671387744440284,2.5194282942220814,36061003900
0.19987242991879864,3.2186379582656888,36061001501
1.6878873239091163,1.505385405151459,36061004200
1.5266496212946383,2.364112489772368,36061002201
5.705237540484723,2.179272227254526,36061014802
3.1508442034071606,0.06945155993563992,36061008400
1.8469397862105696,2.3194229706142373,36061002000
1.6424644422430117,2.755654809463551,36061001001
1.1973241855151504,2.203583952870512,36061004300
2.1442485016243533,1.250925368073053,36061008100
1.3949915043112777,1.9678312884883542,36061005502
2.9800284974455256,0.5770133008700635,36061010300
3.841180562262526,0.4790080994489431,36061010000
3.1734182631762824,0.4324006466007134,36061011100
8.123603836526465,4.554456865813654,36061022800
1.4141692969495747,1.797667387129987,36061006500
0.7860485081400526,2.639706185993152,36061001600
2.595423323931182,0.924810205681015,36061009300
1.596100163054491,1.7941412540155572,36061003800
2.114601264586346,1.178327382659411,36061005000
2.365896142969889,1.1212226058279295,36061006400
2.2277300780594063,1.2960486004057088,36061008300
1.931599938280482,1.5313077353832196,36061007900
7.326917167240683,3.7568804565608325,36061022000
0.8768698681971301,2.395964539323643,36061004500
10.837993986529993,7.258353344700335,36061027900
8.728181146420159,5.159623417140127,36061023400
6.397086141843892,2.8325071057784497,36061018700
0.2474750515534625,3.0378830740875014,36061002100
7.013963200027967,3.4591535824026667,36061018400
2.8027118782042884,0.41523880206937097,36061007600
6.227164662723253,2.7826804213204372,36061016200
12.189838930718041,8.610375935245266,36061030700
1.9102965959308211,1.4611156043034415,36061006100
2.7244812983516438,0.6658868227884851,36061009500
1.884179653829623,2.039092294449854,36061002602
1.3933864853500437,1.9732650986857627,36061006900
3.3481616589859233,0.581659017336495,36061008800
1.7064710802168916,1.4481030631058043,36061007100
8.950233731644586,5.371250315438486,36061023501
2.7975365933885836,0.5681047732715591,36061007200
0.5139942561006523,2.554776202721663,36061003300
5.7051920363479445,2.1531352057627857,36061015002
1.643741782867448,1.6474345757906435,36061007300
2.918053373997452,0.46760646413007556,36061010100
3.1138026898728484,0.2683444241737452,36061010900
1.8759333229856356,1.5604896892859244,36061004000
10.549167200264089,6.97541700500565,36061027300
2.791384602757723,0.747055372576701,36061009700
1.4423230279149344,1.8574648243790004,36061006700
1.096559816727489,2.1471406750267605,36061004900
6.919273675903706,3.3549655346036724,36061018600
3.8467877104985924,0.6457807677990924,36061009800
6.990194755317397,3.418536460402538,36061019900
3.146540006944817,0.2073562783858415,36061008200
2.114343704226043,1.1292484329448333,36061005200
2.4485068787588102,0.7881468612746572,36061005600
6.310886189206312,2.7772419369785455,36061016600
0.12868683133539716,3.7025006349601015,36061000900
10.120684121025501,6.5407994558745255,36061026100
5.351348878299455,1.8785914151135885,36061013800
5.950187682322081,2.3714485176209266,36061017700
4.58382485245847,1.3395005060583798,36061011600
3.45560758197288,0.6831267518969772,36061011700
2.415616706161706,1.1161952228933945,36061008900
1.7586729053663352,1.4481030631058043,36061006300
3.1012270711072416,0.6218417044285295,36061007800
7.367250059132015,3.826152340966491,36061019600
10.471846945794752,6.891982828513261,36061026900
5.601206641739291,2.0769815574301975,36061014801
4.885849002413374,1.3807181318066293,36061012800
4.594518000124154,1.181806302225894,36061011800
7.121105497126488,3.550807628728556,36061021800
7.58808656453675,4.012457129960754,36061021100
2.119975554964775,1.1123466738246794,36061005400
4.54014937989744,1.0535686781252236,36061012000
4.0290296320080445,0.7552239499014785,36061013500
4.104056938154063,0.5267993063365125,36061013700
4.861047268130473,1.537233028483892,36061012400
3.760324984034304,0.36366394541933633,36061012700
5.097495740122535,1.6388761191926209,36061013400
7.369148143992321,3.806234281468783,36061020000
5.2431761773898655,1.6936140984671049,36061014200
2.5237770979528094,0.8610943683662566,36061009100
3.4913392968003585,0.1954775850806199,36061009400
4.3477449512016015,0.9743745690201627,36061011000
4.3708926465701685,1.1614482175579206,36061010602
5.243221087781589,1.726621472170503,36061014000
4.093758890226569,0.7850887354642626,36061010800
1.9340046682849112,1.4582723523767007,36061007700
2.7974615338459348,0.4585761398378013,36061007400
3.7105468064245155,0.13153283993538692,36061012500
4.1868047453003,0.6558769401373652,36061011202
4.997101686973302,1.4891298398141495,36061015900
6.2117170677250035,2.7103546167022063,36061015602
5.709186826705812,2.2218338546878487,36061014602
7.215065735659509,3.65087855610793,36061020500
11.66274470822844,8.08330660538479,36061029300
9.209819865796538,5.63009711062343,36061031100
4.342863033088232,0.8731519410546584,36061011402
4.148466536702687,0.6263915910216076,36061013900
3.9541573054183674,0.4725364356035715,36061013300
6.2079374252234425,2.6754296978087604,36061015802
7.38328355540978,3.901785231125779,36061019200
6.310854160207042,2.7566116393274265,36061016800
3.312839643191638,0.06943165776887769,36061011300
6.925641981779073,3.354965288496146,36061021600
4.885847413481988,1.3391475085378037,36061013000
7.367217288244603,3.8112491445652323,36061019800
3.5106586525879946,0,36061011900
5.956502838654137,2.4034541233690283,36061016001
4.936737937577301,1.3676008611770278,36061015700
10.271175526165909,6.7002263047357165,36061026500
4.74226291836104,1.1781507111689082,36061015300
5.116484441302255,1.7560958380608223,36061013200
4.462695632495771,1.1121918858868862,36061015100
3.907784679540866,0.3296784737881207,36061013100
6.658254594485838,3.1216518567443043,36061017200
7.753679524546739,4.174254763165059,36061021500
7.3516087554309415,3.7718828294215965,36061025700
0.9934022546560161,2.1430895551040376,36061003700
7.616752679259984,4.095858052660167,36061024200
8.496646313917132,4.9179704381109755,36061025900
11.183712859662021,7.605173148482359,36061029900
3.1324084832446446,0.8613072361947116,36061008601
3.8231716926820787,0.8920168446265302,36061008603
8.47318590658712,4.893680415174481,36061022700
8.701741960893312,5.122522915676485,36061023100
3.8355962490752855,1.2302020735856913,36061023801
4.974685553661649,1.8421203849842833,36061023802
0.29175759491721415,2.951466697193081,36061031703
0.25801912933880783,3.486842183057621,36061031704
2.169957235731607,1.4450658319340441,36061004400
3.5260240091592157,0.8584976230391657,36061008602
7.761913025099265,4.1820293830693736,36061021303
3.623057275441417,5.550229724883421,36047031500
3.766859535491067,5.776270284647062,36047031701
3.8698369445661256,5.950107438109203,36047031702
4.095916082988689,6.173864901155628,36047031900
3.978752851614672,6.1245971329759685,36047032100
3.894925799976648,6.090337949326456,36047032300
3.7655685768768508,6.021539071027327,36047032500
9.002456695055937,12.191286068696073,36047032600
3.9873686028049384,6.438297374003316,36047032700
9.010169210928401,12.265148049691247,36047032800
4.255584869351958,6.536725146328051,36047032900
8.7103562050786,12.036402032898069,36047033000
4.398024732620781,6.513772999121154,36047033100
4.323052493919647,6.3984838989145425,36047033300
4.251614821431581,6.285460834616053,36047033500
8.692333237990916,12.038587705455104,36047033600
4.177473080961426,6.164565360269751,36047033700
4.112279862811256,6.054569415078668,36047033900
9.301905157099434,12.586678372056681,36047034000
4.015512127858063,5.883864299710577,36047034100
9.171114054402873,12.423542623602401,36047034200
4.269628971398762,6.003851825321203,36047034300
4.500702702784968,6.080838267027331,36047034500
4.790685068497133,6.277230868476184,36047034700
4.871987401887108,6.437470818218659,36047034900
9.0115168064623,12.143807847918119,36047035000
4.742653311041549,6.366888992418819,36047035100
6.212797723549856,9.083041217907388,36047053400
2.383992725323895,3.472317240420572,36047053500
2.5802264833800495,3.807899429538855,36047053700
6.613116960249467,9.4151562758717091,36047053800
2.394131748555576,3.6946067763723,36047053900
6.861076837737801,9.749381848448774,36047054200
1.6129005423587932,3.2839178803314293,36047054300
6.908331636920494,9.748383626884772,36047054400
2.199317582854262,3.466528719821456,36047054500
2.1225394408641174,3.227762761923699,36047054700
7.216475639076517,9.939645204542412,36047054800
2.140223216700191,3.0473353114387915,36047054900
7.311674046952391,10.112350840693844,36047055000
2.2203940733992624,2.8335730896651774,36047055100
7.26116311970065,10.112096830106061,36047055200
2.5400244776853587,2.844742510637648,36047055300
7.216114340102097,10.113068564601,36047055400
2.3155513640938867,2.5794546728253516,36047055500
7.527743002735583,10.433924002365575,36047055600
2.6242171193063277,2.414924524866845,36047055700
7.573240897393761,10.433001229382052,36047055800
7.6217873164615675,10.433266058870002,36047056000
7.679395684860737,10.436773772739667,36047056200
3.0181932046400513,1.785913519941123,36047056300
7.589912213814883,10.275265837943124,36047056400
4.771427684191978,7.765090795505167,36047048600
4.757321259321871,7.718122216539219,36047048800
3.641912409822111,4.171542031479806,36047048900
5.00903810097825,7.930598946625488,36047049000
3.177847634809223,3.90741380408656,36047049100
4.729552963494023,7.574980180188314,36047049200
7.835106282734831,10.392744608764565,36047066600
6.81981764005304,9.582723420289199,36047075800
0.8412904873460477,3.6820666969039517,36047000100
3.522950331128944,6.943493742125388,36047000200
0.8696067837847817,3.947954421650236,36047000301
1.0899290910865032,4.34057959667311,36047000700
1.3114933345998756,4.218603122279388,36047000900
1.3600692948145738,4.197823652552097,36047001100
1.1303689311369063,3.8063954455407116,36047001300
2.5935963303848393,5.8657379764819755,36047001800
3.9577555140355365,7.43108819520192,36047002000
0.85539423858614,3.4549400122964697,36047002100
6.072051648457301,9.418313979133467,36047018800
5.779915507379915,9.082657092334939,36047019000
2.301870420547686,4.126190519536187,36047019100
5.321554744426852,8.626425380823598,36047019200
2.536312650052602,4.397007152107891,36047019300
5.5028390706303485,8.837654893802641,36047019400
2.357391248038605,4.378658317512665,36047019500
5.655084673878906,9.011979336125076,36047019600
2.4632394878587363,4.6234460760850835,36047019700
5.93789709012474,9.299146886489101,36047019800
2.6128472704556014,4.84803131443568,36047019900
5.842486482979515,9.223347798646586,36047020000
2.7691778469883697,4.8530870098638434,36047020100
5.749288321788504,9.149312170459334,36047020200
2.885589427148777,5.17361738395342,36047020300
5.658483025972996,9.077144379641396,36047020400
2.9597767089553004,5.3263821525823,36047020500
5.5421347181793434,8.97268182076915,36047020600
3.048510079568177,5.499284246950929,36047020700
5.474319238585292,8.8947438085106,36047020800
5.374823509976805,8.77907324633337,36047021000
5.239747575832298,8.619218436334846,36047021200
3.543630313459048,5.906036501207119,36047021300
5.112639502160235,8.465138467067094,36047021400
3.2473117898630344,5.632538565044374,36047021500
5.022215595721579,8.352952480433503,36047021600
3.4884325589138503,5.713197565405938,36047021700
4.934575942276938,8.241842680476434,36047021800
6.2288719237809635,7.941540377431578,36047093000
6.060619922682993,7.844722203929016,36047093400
5.980469513250737,7.80530574221195,36047093600
