GEOID,d_permits,d_permits_2011
36005000200,80.82389681353625,21.553039150276334
36005000400,20.201506222731847,0
36005001600,26.696720234261466,0
36005001900,7.918951603749891,0
36005002000,85.11761804160776,32.737545400618366
36005003300,34.367443754897685,0
36005006300,5.066008375151513,0
36005006500,39.45945553477305,19.729727767386525
36005007000,75.84480508358126,0
36005007100,39.22966785631481,0
36005007200,73.09581325669679,0
36005007300,73.91534622127061,0
36005007500,272.8006811146683,11.366695046444512
36005007600,71.58150034377749,0
36005007700,91.82233523934306,0
36005007800,92.68795128081314,0
36005007900,91.59770579449703,0
36005008300,36.31970327683913,0
36005008500,57.02996034014905,0
36005008700,24.25396056489996,0
36005009000,13.049415735917693,5.219766294367077
36005009200,8.392596657255925,0
36005009600,36.95352873239169,0
36005009800,65.25650143698572,0
36005011800,10.478130345773867,0
36005012901,16.56207860185714,0
36005013100,167.30506933624204,100.38304160174522
36005013200,25.769224094663173,0
36005014100,58.49721835569079,0
36005014300,79.86960287852094,79.86960287852094
36005014500,28.54910770439182,0
36005015100,24.727251828893092,0
36005015200,17.068712632176847,0
36005015300,22.204810191129678,0
36005015700,64.73878301662873,24.277043631235777
36005016000,36.66920575986474,0
36005016100,32.20510727941344,0
36005016700,12.431869221465675,12.431869221465675
36005016900,167.2454028058467,111.4969352038978
36005017702,18.4011187139328,0
36005018500,6.280204420873649,0
36005018900,66.63351695637256,66.63351695637256
36005019300,54.20092916138267,0
36005019900,29.19593014420148,0
36005020400,76.47627864843923,57.35720898632943
36005020501,37.839776083768356,0
36005020502,24.87179352517114,0
36005021302,156.8937108514441,156.8937108514441
36005021501,202.11839212991788,0
36005021502,33.30597496082047,0
36005021800,88.87820116666919,16.159672939394397
36005022000,66.80712901062799,11.13452150177133
36005022500,57.77186317314791,0
36005022800,135.3689107589181,135.3689107589181
36005023704,76.7867422615388,0
36005023800,91.06866641177102,30.356222137257006
36005024000,119.13268719325832,0
36005024300,85.54865355732305,0
36005024700,17.877813946334978,0
36005024800,130.47327743503428,0
36005025000,42.76029742557936,42.76029742557936
36005025100,149.38134751937633,37.34533687984408
36005025500,59.4120433029135,29.70602165145675
36005025700,32.92985383608352,0
36005026400,36.50009444069279,0
36005026500,12.955382133593886,0
36005026702,93.85448576755205,0
36005027300,85.0215529297009,0
36005027401,29.432716378895293,14.716358189447647
36005027402,15.391666169780693,5.130555389926897
36005027600,3.394688953705403,0
36005027900,39.13376944788636,19.56688472394318
36005028300,54.495262542719054,0
36005028600,121.52442142601376,0
36005028900,26.12518069561766,0
36005029302,6.103171283685339,0
36005029700,107.6215509837156,43.04862039348624
36005030200,35.016971813952814,0
36005031000,16.369073119840788,0
36005031400,98.55829003888505,0
36005032300,14.052180999081552,0
36005032600,15.640755763467295,0
36005032800,164.51875602154678,50.621155698937464
36005033000,125.6495001728482,125.6495001728482
36005033201,113.55955120289597,0
36005033500,14.94319743917965,7.471598719589825
36005033600,14.045809419831636,0
36005033700,17.957535444154782,0
36005034000,163.57993663375126,0
36005034300,21.34129560228589,0
36005034400,115.46777177913677,0
36005034800,47.36350001253352,11.84087500313338
36005035000,121.64186921618058,0
36005035100,13.802741330229896,9.201827553486597
36005035600,19.44735851569849,19.44735851569849
36005035800,63.46777464030667,0
36005036100,15.957787262082036,0
36005036502,79.14953682433077,0
36005036700,167.43329208994638,0
36005036800,91.66479754419996,0
36005036902,113.9088888866346,113.9088888866346
36005037000,97.80510868453237,0
36005037100,104.55186984765245,65.34491865478279
36005037200,83.31079880691563,0
36005037300,343.435948698735,164.25197546461237
36005037400,77.51114319080683,0
36005037504,32.47327896722675,0
36005037600,123.00001908152241,0
36005037800,19.950914855511087,0
36005038000,348.8919915829495,120.30758330446535
36005038100,34.7290972933932,0
36005038500,27.12321314446546,27.12321314446546
36005038600,6.324329650142596,0
36005038800,470.4044393556198,296.18057292761245
36005039000,299.42597892721403,0
36005039100,188.24493167190874,125.49662111460583
36005039200,242.4757986965521,0
36005039600,417.692588879939,232.0514382666328
36005039800,38.49272697064171,0
36005040303,149.05821773162288,0
36005040400,180.4541915193562,0
36005040502,36.681041017781745,0
36005040600,197.1540759322954,115.9729858425267
36005040702,56.964808129624714,0
36005040800,267.2311411836925,267.2311411836925
36005041300,89.4309719726635,29.810323990887834
36005041400,34.66587762094325,14.856804694689965
36005041800,9.6232028279529,0
36005041900,23.768000482511003,7.922666827503667
36005042000,206.50385850913258,0
36005042200,44.54791153473827,0
36005042500,26.716900555485708,0
36005042600,66.33431148996881,0
36005042800,30.614545349525166,0
36005043000,37.68827472137197,0
36005043100,36.23041771690246,0
36005043500,0.7698233844286985,0.7698233844286985
36005043600,16.747387932330682,16.747387932330682
36005044200,97.55777370460727,0
36005044800,138.675267321488,138.675267321488
36005044902,66.11405426677916,0
36005045600,50.44692343640448,9.45879814432584
36005046000,242.9672208717728,125.9830034149933
36005046201,8.841421857887292,7.578361592474822
36005046202,13.740014539650604,0
36005048400,11.112916663048047,11.112916663048047
36005051600,13.468155902618925,6.734077951309462
36047000700,59.47281677198742,59.47281677198742
36047002100,21.187870041998888,5.296967510499722
36047002200,77.07408696573744,46.244452179442455
36047003300,62.9107730996203,0
36047004100,79.92864716476429,0
36047004300,171.33752176135093,93.45683005164597
36047004400,43.21316099260626,24.693234852917865
36047004500,242.99424896019678,242.99424896019678
36047005100,228.31166056347448,42.808436355651466
36047005300,11.984152565210142,4.494057211953803
36047005800,321.5441164713152,120.5790436767432
36047006200,15.960618432845484,0
36047006700,381.5142027394809,16.587574032151345
36047007500,27.476893298389882,0
36047007600,74.69472325494836,0
36047007700,6.616023318540946,0
36047007800,56.257413449892944,0
36047008000,57.37168009287279,19.12389336429093
36047008200,19.22204905515107,0
36047008400,10.910304814302146,10.910304814302146
36047009000,104.65052276776437,0
36047009200,297.39155815728077,160.1339159308435
36047009800,34.30326458227461,0
36047010200,16.98889460668347,0
36047010400,51.013232264301934,17.00441075476731
36047010600,17.159867676908064,17.159867676908064
36047010800,68.61904060667071,34.309520303335354
36047011200,30.23684439181051,0
36047011400,15.435591746782785,0
36047011600,113.12352440515618,0
36047011700,38.35750401891436,38.35750401891436
36047011800,11.813957194988998,0
36047011900,15.7616435285398,15.7616435285398
36047012100,34.986840934409976,0
36047012901,18.920335265173065,0
36047013400,9.655704489336692,9.655704489336692
