dist_downtown,dist_midtown,GEOID,dist_hi
9.319755939932662,8.665505430889638,36081014000,0.209759990069726
6.623973656579688,3.861622203854503,36081014100,0.549257443517975
8.685394782217953,9.506397180594128,36081089200,0
9.432313246427086,7.024129249987734,36081090700,0.292585980489435
11.029946976183346,13.628919730327627,36081091601,0
11.554864191227363,14.01087548732156,36081091602,0
11.72471361371931,13.923777848831017,36081091800,0
9.503043598780875,7.093695388692297,36081091900,0
11.95340549219031,13.877031963435211,36081092200,0
9.828819261756239,7.26714056984282,36081092500,0
11.997360716299667,13.852374885006377,36081092800,0
9.11992091452301,6.285087306091122,36081092900,0
12.492779484647059,14.156277156299193,36081093800,0
10.233927047138023,7.524798008068733,36081093900,0
12.809878382344747,14.30675919864055,36081094201,0.518996256044786
13.016319970524933,14.415208142573382,36081094202,0.4968937578867
13.19642646152763,14.62835659937852,36081094203,0.736191375260284
10.337969277533691,7.804431353064923,36081094500,0
10.15026122115693,7.510338047537388,36081094700,0
12.257999812285913,14.006402167015498,36081093402,0
9.351131958873616,7.197400851081318,36081038301,0
13.773807855442245,14.735105568224183,36081097203,0.105933893229985
14.030929050572851,15.124327211980342,36081097204,0.775221480802532
13.191373213503383,10.795549966925318,36081099703,0
12.74780194526523,10.527754898350505,36081099704,0
12.759762504579394,10.296833720095622,36081099705,0
15.039008012238181,15.853491156617975,36081099801,0.372885606208954
14.043351855461125,14.760276464118215,36081100801,0
14.437853928579043,15.216736299178413,36081100802,0
13.001766478968111,11.558313511133356,36081129103,0
13.47044426824503,11.91052889350064,36081129104,0
9.580483415105807,8.959371552293891,36081014201,0.430754849755459
9.620211856834297,9.107993972917635,36081014202,0.384975592692343
6.417757598814747,3.6872581733080243,36081014300,0.56973988156219
9.396161606917056,8.81530356587756,36081014400,0.230689681493733
6.505538203345153,3.8721351674760984,36081014500,0.684864555674433
6.3139051497264065,3.6384989277337314,36081014700,0.766028807024933
9.618278432424038,9.205335349648482,36081014800,0.461476357865822
6.118875558009765,3.5059821164766385,36081014900,0.652752074600091
9.673910213438981,9.298169296571972,36081015000,0.426229128570629
6.193213853069066,3.66310734002055,36081015100,0.834953112353252
10.22055422803884,9.683795549550554,36081015200,0.801573121930514
5.9988515635189,3.513296099167168,36081015300,0.742801079487478
9.714172934496576,9.364512468944268,36081015400,0.362841570583678
5.750941913167198,3.2463190099460104,36081015500,0.540532005631922
9.756361176206987,9.433221422476635,36081015600,0.292606035453061
5.3852803541431244,3.047076373797417,36081015700,0.546496584687278
5.593959017045276,3.252604858358064,36081015900,0.638942140823677
5.800189056174925,3.4588509651093022,36081016100,0.835870121813456
5.9671302323856,3.674374833360451,36081016300,0.987774678125342
10.041573271953945,9.811138729521211,36081016400,0.379096225140696
9.886842384111077,9.641861278925383,36081016600,0.278677130344802
10.120458379990952,9.93294738195774,36081016800,0.379126296840746
5.52451551468418,3.442398487604663,36081016900,0.967116224073674
10.243808751042833,10.023510593188892,36081017000,0.259984273641176
13.491971332674028,14.58151713946958,36081096400,0.852023798642903
11.347481870146881,8.707054323737252,36081097300,0
11.57095430520298,8.857614376479058,36081098100,0
12.064292587930813,11.043405332934952,36081047000,0.264680430305238
7.198915666790466,5.507816099961732,36081047100,0.618843139877502
11.850510963127624,10.703873466984922,36081047200,0
7.025736479642206,5.458567873034664,36081047300,0.392938261163256
7.066551038273272,5.561226802491591,36081047500,0.129929447515132
12.273335807495673,11.069180713378492,36081047600,0
12.362206649266689,11.231627921970542,36081047800,0
6.530645686723145,5.022250946252544,36081047900,0.137583876279757
12.248011360055845,11.204059354879966,36081048000,0.13498061683249
6.835308907720651,5.082441175146937,36081048100,0.810028740461963
12.524619833487488,11.444035500528651,36081048200,0.124814066841623
6.266064544119675,4.556536954929674,36081048300,0.882832956608857
12.852278539408285,11.749002806234856,36081048400,0
6.432089971826584,4.754704021705598,36081048500,0.594682059482427
4.220513724614499,2.2452102691741933,36081017100,0
11.636616357783604,11.082981047500859,36081026400,0
6.435766549212744,4.608487973877082,36081026500,1.053662987247
11.859171997243891,11.273297706175603,36081026600,0
6.726403319287017,4.868708074882601,36081026700,1.05122473105699
11.350423012519531,10.895674251105147,36081027000,0.186239130432951
7.115911989807706,5.368195147361545,36081027100,0.857020747110787
11.45972587280096,11.0464359148647,36081027200,0.107728930490688
7.6983815613863165,5.6863485355975785,36081027300,0.78773532727843
11.546909086572258,11.109688718486664,36081027400,0.261930397854322
7.55507402234874,5.579847251778959,36081027500,0.874941260936158
11.630622536333474,11.170926735217426,36081027600,0
7.456066349564807,5.4421133943659825,36081027700,0.966120184983767
11.854840501200439,11.431695944795232,36081027800,0
7.315678571947954,5.337702928035573,36081027900,1.10533758165198
11.984652676971608,11.448910091743748,36081028000,0
7.22016548825752,5.198069174266197,36081028100,1.19922410686376
12.277530046079113,11.761882237783222,36081028200,0
7.077179111841771,5.0958413453151366,36081028300,1.27634721660754
12.045477299925412,11.623150651884405,36081028400,0
6.985032649434215,4.974376386382228,36081028500,1.29533480482884
6.835849065537739,4.854585506585168,36081028700,1.30271882775072
6.27912389890445,4.721899854843335,36081048900,0.45241559439347
12.869555124689345,11.577578634139453,36081049200,0
6.1907805269396645,4.808030434171961,36081049301,0.344963183213707
6.15799965644761,4.969922265335874,36081049302,0
6.169907391510757,5.096276928439596,36081049500,0
13.301497671814044,12.154872783573909,36081049600,0
6.362967902390221,5.028396763196206,36081049700,0.159824475550458
6.5931772911066,5.194834900820088,36081049900,0
12.52463851679659,11.548929172975976,36081050000,0
12.71374231774317,11.746118708544092,36081050201,0
13.007509137761975,12.002926416792404,36081050202,0
12.75494563186645,11.84135766684839,36081050400,0
7.104498852745569,5.825223130669681,36081050500,0
13.01927244203668,12.070048060881387,36081050600,0
6.567635899311243,5.4065085970720155,36081050700,0
13.20744271254557,12.235145905010524,36081050800,0
13.290809447368217,12.252986441077121,36081051000,0
5.573471601086531,4.457655758738044,36081051100,0.152048173785323
13.458710087187763,12.385623108680639,36081051200,0
6.005676396400238,4.655525267753049,36081051300,0.380397197906611
11.613706836364305,11.311676576205624,36081028800,0.174765293559411
6.749173796626287,4.7109389502607595,36081028900,1.30763348650266
6.610897256012428,4.451390460118687,36081029100,1.34375081371677
6.4324769353495785,4.254083226131661,36081029300,1.50898246879869
6.098328901607019,3.849502768291486,36081029500,1.12793491159421
6.357938467919563,3.9861461655373795,36081029700,0.728868235548871
6.732032651013357,4.250898441056658,36081029900,0.639371462992381
6.663614039569087,4.411126759507782,36081030902,1.07683107521416
7.054833009723486,4.418164482923957,36081031700,0.397078179614821
12.858836384688693,12.851889448133834,36081032000,0
7.283501485773341,5.0599811854033865,36081032700,1.24651398902008
13.321606877681273,12.971624501181207,36081032800,0
7.465715482787396,5.087338425297615,36081032900,0.902176596402506
12.63142512656827,12.407456017626503,36081033000,0
7.602739346137843,4.979661707524146,36081033100,0
12.515656082416362,12.12983623563732,36081033401,0.179041486538741
