GEOID,C1_C2,C4,MR,R1_R5,R6_R10,grad_rate
36047051100,0,0,0,0,0.7660741273468925,0.6271386337
36047051200,0,0,0,0.22872070152044852,0.7712792984795515,0.6749087977466997
36047051300,0,0,0.3552338370587629,0,0.606592921874821,0.6271386337
36047051400,0,0.01821532895858256,0,0.4028924413740069,0.5788922296674105,0.7231658935999999
36047051500,0,0,0.40660690484279854,0,0,0.6271386337
36047051601,0,0,0,0.34140103125042515,0.6585989687495748,0.7231658935999999
36047051602,0,0,0,0.12047198356747194,0.8795280164325281,0.7231658935999999
36047051700,0,0,0.18179402811852946,0,0.19504052085037932,0.6271386337
36047051800,0,0,0,0.7128932803335681,0.2871067196664319,0.7231658935999999
36047051900,0.007897864385013316,0,0.600118143396006,0,0.3919839922189807,0.6271386337
36047052000,0,0,0,0.6076897321771396,0.388098178165633,0.7231658935999999
36047052300,0,0.3026067065906311,0.025862151128619764,0,0.6715311422807492,0.6271386337
36047052500,0,0.3870401932477213,0,0,0.6129598067522787,0.6271386337
36047052600,0,0,0,0.4745012495571341,0.50569172083003,0.7231658935999999
36047052700,0,0,0,0,0.8469010115700762,0.6271386337
36047052800,0,0,0,0.9349857863379663,0.0650142136620338,0.7231658935999999
36047052900,0,0.01642237012301474,0,0,0.7470151226687438,0.6271386337
36047053000,0,0.06924944051272737,0,0.861430317283924,0,0.6209392327565288
36047053100,0,0,0,0,0.8926130070266839,0.6271386337
36047053200,0,0.009654447997281306,0,0.9851965130708353,0.005149038931883364,0.7104513079503666
36047053300,0,0,0,0,1,0.6271386337
36047053400,0,0.062358378276835345,0,0.7992839699214362,0.11692195926906628,0.5997041321
36047053500,0,0,0,0,0.993912235911452,0.6271386337
36047053700,0,0,0,0,0.7411391689792433,0.6271386337
36047053800,0,0,0,0.2905304869589345,0.6509919533851276,0.6211877932084077
36047053900,0,0,0,0,0.788557355505311,0.6271386337
36047054200,0,0,0,0.8762925669194226,0.12370743308057738,0.5997041321
36047054300,0,0,0,0,0.011380105700949855,0.6314965702804144
36047054400,0,0,0,0.9270310826804937,0.07296891731950629,0.6613940456448582
36047054500,0,0,0,0,0.9508339834475273,0.6271386337
36047054600,0,0,0,0.520026813875055,0.47997318612494494,0.7231658935999999
36047054700,0,0,0,0,0.9751664825936648,0.6271386337
36047054800,0,0,0,0.9046282542538451,0.09537174574615492,0.7231658935999999
36047054900,0,0.3409659266135164,0.21258019108455292,0,0.17517977154128714,0.6271386337
36047055000,0,0,0,0.5954175636367045,0.4045824363632955,0.7231658935999999
36047055100,0,0,0.07107148925499733,0,0.8484541457319881,0.6271386337
36047055200,0,0.13162136150122342,0,0.6126094721872412,0.25576916631153546,0.7168300859229406
36047055300,0,0,0.3335369675949386,0,0.6574543277441828,0.6271386337
36047055400,0.016140944992664347,0.23653539535475746,0,0.40938712141005285,0.33793653824252534,0.6440225299566131
36047055500,0.00935279548499736,0,0.44208737666977954,0,0.3978403508059605,0.6271386337
36047055600,0,0,0,0.9350025789299328,0.001397794001506822,0.6432790947841418
36047055700,0,0,0.10758998392075139,0,0.07257999252247195,0.6271386337
36047055800,0,0,0,0.9234949768576106,0,0.7231658935999999
36047056000,0,0,0,0.7072987915489918,0.2927012084510082,0.7231658935999999
36047056100,0.060257207483389544,0.09778995557114081,0.08048814752457673,0,0.5198328989912301,0.6271386337
36047056200,0,0,0,1,0,0.7231658935999999
36047056300,0.004617970571603625,0,0.1336038036089648,0,0.8100003540935902,0.6271386337
36047056400,0,0,0,1,0,0.7231658935999999
36047056500,0.0030693032520075665,0.023901391363626817,0.10170338253372599,0,0.8108206670726763,0.6271386337
36047056600,0,0,0,1,0,0.7231658935999999
36047056800,0,0,0,1,0,0.7231658935999999
36047056900,0.024923730960274018,0,0.06795378701939492,0,0.5394032842494796,0.6271386337
36047057000,0,0,0,1,0,0.7231658935999999
36047057100,0,0,0,0,1,0.6271386337
36047057200,0,0,0,1,0,0.7231658935999999
36047057300,0,0,0,0,0.6483883304106518,0.6271386337
36047057400,0,0,0,1,0,0.7231658935999999
36047057500,0.010142424109821501,0.11147024728231243,0,0,0.8473296313794364,0.6271386337
36047057600,0,0,0,0.9800273821734756,0,0.7231658935999999
36047057800,0,0,0,0.7449262241444417,0.25507377585555835,0.7231658935999999
36047057900,0,0,0.024829746939733686,0,0.024829746939733686,0.6271386337
36047058000,0,0,0,1,0,0.6778987349315393
36047058200,0,0,0,0.8290408884836076,0.07856731158005213,0.5997041321
36047058400,0,0,0,0.9396208818249498,0,0.5997041321
36047058600,0,0,0,0.9433322032117736,0,0.708225167503313
36047058800,0,0,0,1,0,0.5997041321
36047058900,0,0,0,0,0.14227438357705902,0.6271386337
36047059000,0,0.06387437424079286,0,0.8066385022168595,0,0.6900510792433397
36047059100,0,0,0.013189774667897893,0,0.7169673831256373,0.6271386337
36047059200,0,0,0,0.6512502797406066,0.22621304530125813,0.7231658935999999
36047059300,0,0,0,0,0.3974885919916769,0.6271386337
36047059401,0,0,0,0.859048607994654,0.09509170299955123,0.7231658935999999
36047059402,0,0,0,0.9086572750292807,0,0.7231658935999999
36047059600,0,0,0,1,0,0.7231658935999999
36047059800,0,0,0,1,0,0.7231658935999999
36047060000,0,0.054004192167357995,0,0.8826028167330603,0.06339299109958171,0.7231658935999999
36047060600,0,0.27828821488624905,0,0.5896106969778623,0,0.6438440926294665
36047060800,0,0,0,0.8406311609123779,0.1263699270517082,0.7045563002670335
36047061002,0,0,0,0.03018440089605077,0.10344730538955638,0.5997041321
36047061003,0,0,0,0,0.9006231857322485,0.5997041321
36047061004,0,0,0,0,0.9483405975506771,0.5997041321
36047061200,0,0,0,0.933598072019707,0.06640192798029301,0.7231658935999999
36047061600,0,0,0,0.8539601002745498,0,0.7231658935999999
36047062000,0,0,0,0.9659031736606805,0.034096826339319465,0.7231658935999999
36047062200,0,0,0,1,0,0.7231658935999999
36047062600,0,0,0,0.5226094585749469,0,0.7231658935999999
36047062800,0,0,0,0.7149950053267204,0,0.7231658935999999
36047063200,0,0,0,1,0,0.7231658935999999
36047063600,0,0,0,1,0,0.7231658935999999
36047063800,0,0,0,1,0,0.7231658935999999
36047064000,0,0,0,1,0,0.7231658935999999
36047064200,0,0,0,0.8629443209646664,0.12233101013267464,0.7231658935999999
36047064400,0,0,0,1,0,0.7231658935999999
36047064600,0,0,0,1,0,0.7231658935999999
36047064800,0,0,0,1,0,0.7231658935999999
36047065000,0,0,0,1,0,0.7231658935999999
36047065200,0,0,0,0.9445241981319406,0,0.7231658935999999
36047065400,0,0,0,1,0,0.7231658935999999
36047065600,0,0,0,1,0,0.7231658935999999
36047065800,0,0,0,0.9714209673645309,0,0.7231658935999999
36047066000,0,0,0,1,0,0.7231658935999999
36047066200,0,0,0,0.7880659537223186,0,0.7231658935999999
36047066600,0,0,0,0.0011548588465324866,0,0.7231658935999999
36047067000,0,0,0,0.9172903058030195,0,0.7231658935999999
36047067200,0,0,0,0.6469781222896969,0,0.7231658935999999
36047067400,0,0,0,1,0,0.7231658935999999
36047067600,0,0,0,1,0,0.7231658935999999
36047067800,0,0,0,1,0,0.7231658935999999
36047068000,0,0,0,1,0,0.7231658935999999
36047068200,0,0,0,0.9478332062590545,0,0.7231658935999999
36047068600,0,0,0,0.9166699467474878,0,0.7231658935999999
36047068800,0,0,0,1,0,0.7231658935999999
36047069000,0,0,0,1,0,0.7231658935999999
36047069200,0,0,0,0.9019274278053848,0,0.7231658935999999
36047069601,0,0,0,1,0,0.7231658935999999
36047069602,0,0,0,1,0,0.7231658935999999
36047069800,0,0,0,0.5109094619389185,0,0.7231658935999999
36047070000,0,0,0,1,0,0.7231658935999999
36047070201,0,0,0,1,0,0.7231658935999999
36047070202,0,0,0,0,0,0.7231658935999999
36047070600,0,0,0,0.42706918137509853,0,0.7231658935999999
36047072000,0,0,0,1,0,0.7231658935999999
36047072200,0,0,0,0.9258005134751112,0,0.7231658935999999
36047072400,0,0,0,0.7613311719390213,0,0.7231658935999999
36047072600,0,0,0,0.6219573546953171,0,0.7231658935999999
36047072800,0,0,0,1,0,0.7231658935999999
36047073000,0,0,0,0.8999421887108082,0,0.7231658935999999
36047073200,0,0,0,1,0,0.7231658935999999
36047073400,0,0,0,0.8588751163142186,0,0.7231658935999999
36047073600,0,0,0,1,0,0.7231658935999999
36047073800,0,0,0,1,0,0.7231658935999999
36047074000,0,0,0,1,0,0.7231658935999999
36047074200,0,0,0,0.8685647584564495,0.13143524154355044,0.7231658935999999
36047074400,0,0,0,1,0,0.7231658935999999
36047074600,0,0,0,0.9346727845577882,0,0.7231658935999999
36047074800,0,0,0,0.8973041549666784,0.10269584503332162,0.7231658935999999
36047075000,0,0,0,0.8606649946466024,0.13933500535339757,0.7231658935999999
36047075200,0,0,0,1,0,0.7231658935999999
36047075400,0,0,0,1,0,0.7231658935999999
36047075600,0,0,0,0.9408231958126038,0.05917680418739622,0.7231658935999999
36047075800,0,0,0,0.9395771324901215,0.0604228675098785,0.7231658935999999
36047076000,0,0,0,0.8224432403902455,0.17755675960975448,0.7083559655958436
36047076200,0,0,0,0.675360152863517,0.32463984713648303,0.7231658935999999
36047076400,0,0,0,0.6582651687483546,0.34173483125164544,0.7231658935999999
36047076600,0,0,0,0.6894250513347022,0.297200907813682,0.7231658935999999
36047076800,0.015885156691053157,0,0,0.6135235468406556,0.2591060274194857,0.5997041321
36047077000,0,0,0,0.6800655588760572,0.3199344411239428,0.7231658935999999
36047077200,0,0,0,0.5366433084434233,0.44713306528814856,0.7231658935999999
36047077400,0.008204791598293404,0.11886896947817525,0,0.43634620118149,0.23628158844765343,0.7231658935999999
36047077600,0,0,0,0.5061968658739097,0.4553973010631597,0.7231658935999999
36047078000,0,0,0,1,0,0.7231658935999999
36047078200,0,0,0,0.42705236564399485,0.4527913847193809,0.7231658935999999
36047078400,0,0,0,0.13205795161292969,0.8679420483870702,0.7231658935999999
36047078600,0,0.07068814997343911,0,0.13176134435953754,0.7975505056670233,0.7231658935999999
36047078800,0,0,0,0.3982700801209319,0.48544243107074553,0.7231658935999999
36047079000,0,0,0,0.1073677242939378,0.8926322757060622,0.7231658935999999
36047079200,0,0.32826067785451313,0,0.07456641990035551,0.5971729022451314,0.5515730667
36047079400,0,0.39563755301796444,0,0,0.45319399532899624,0.5515730667
36047079601,0,0,0,0,1,0.5515730667
36047079602,0.0056641813832250445,0.0707112683034351,0,0,0.9236245503133398,0.5515730667
36047079801,0,0,0,0.8864743021926752,0.11352569780732483,0.5515730667
36047079802,0,0,0,0,1,0.5515730667
36047080000,0,0,0,0.5570249241683588,0.4429750758316412,0.5515730667
36047080200,0.003430942479899228,0,0,0.11903199808987529,0.8415121633912835,0.5515730667
36047080400,0.014933262376664844,0,0,0,0.828407358398297,0.5515730667
36047080600,0,0,0,0,0.9204920505013754,0.5515730667
36047080800,0,0,0,0.8113523960719262,0.18864760392807384,0.49960095264107096
36047081000,0,0,0,0,1,0.5515730667
36047081400,0,0,0,1,0,0.4347417831
36047081600,0,0,0,1,0,0.45540428853125875
36047081800,0,0,0,0.05948727676847714,0.9405127232315228,0.5422503075449464
36047082000,0.014973345140088516,0,0,0,0.9462155051614705,0.5515730667
36047082200,0,0,0,0,1,0.5515730667
36047082400,0,0,0,0,1,0.5515730667
36047082600,0,0,0,0,1,0.5515730667
36047082800,0,0,0,0.0036538790036237346,0.9963461209963763,0.7231658935999999
36047083000,0,0,0,0.20257132355252028,0.7974286764474797,0.7231658935999999
36047083200,0,0,0,0.9605632321623744,0.03943676783762568,0.7231658935999999
36047083400,0,0,0,1,0,0.6285917899263294
36047083600,0,0,0,0.5327048132780654,0,0.7231658935999999
36047083800,0,0,0,1,0,0.507994946434517
36047084000,0,0,0,0.8749985655573097,0,0.4347417831
36047084600,0,0,0,0.8671690143428501,0,0.4347417831
36047084800,0,0,0,0.8738884688010882,0,0.4347417831
36047085000,0,0,0,0.8222922032770558,0,0.4347417831
36047085200,0,0,0,1,0,0.5515730667
36047085400,0,0,0,0.9346180031593037,0.06538199684069632,0.5357890395793177
36047085600,0,0,0,0.8752775906380218,0.12472240936197819,0.5515730667
36047085800,0,0,0,1,0,0.44850634758477725
36047086000,0,0,0,1,0,0.4347417831
36047086200,0,0,0,0.9870089609390305,0,0.4347417831
36047086400,0,0,0,0.3890374316990478,0.49815885573510177,0.4347417831
36047086600,0,0,0,0.1926421817338862,0.8073578182661139,0.4347417831
36047086800,0,0,0,0.5188447761396926,0.3663771130278746,0.4347417831
36047087000,0,0,0,1,0,0.4347417831
36047087200,0,0,0,1,0,0.4347417831
36047087401,0,0,0,0,1,0.5515730667
36047087600,0,0,0,0,1,0.517905012222563
36047087800,0,0,0,0,0.8424223075141913,0.4347417831
36047088000,0.01620325040012361,0,0,0,0.7586682431991381,0.5234016187944521
36047088200,0,0,0,0,0.9970261521445872,0.4758999347143388
36047088400,0,0,0,0,1,0.48345367169010933
36047088600,0,0,0,0,1,0.4347417831
36047088800,0,0,0,0.5594567088104853,0.36408949493612236,0.4347417831
36047089000,0,0,0,2.8292910350223176e-4,0.9997170708964978,0.40832722411014677
36047089200,0.010867498030265982,0,0,0,0.7005460917760209,0.49424451982109147
36047089400,0,0,0,0,1,0.3834269714
36047089600,0,0,0,0,1,0.3834269714
36047089800,0,0,0,0,0.6889058646429417,0.3834269714
36047090000,0.012661256426007954,0.04868375957838921,0,0,0.8588399236962074,0.4430150706127246
36047090200,0,0.1532528759047202,0,0,0.8467471240952797,0.3834269714
36047090600,0,0.1823208420117729,0,0,0.7913964584726108,0.3834269714
36047090800,0,0,0,0,0.42861664603901756,0.42334002700793527
36047091000,0,0,0,0,0.7593916092664457,0.3900268748332836
36047091200,0,0,0,0,0.9267541341960314,0.3834269714
36047091600,0,0,0,0,0.9174561157286842,0.3834269714
36047091800,0,0,0,0,0.8478490673724055,0.3834269714
36047092000,0,0,0,0,0.7893412949829769,0.3834269714
36047092200,0,0,0,0.09788591599893788,0.5378012589225747,0.392864703273975
36047092400,0,0.18963709173213908,0,0,0.7578238533613962,0.3834269714
36047092800,0,0,0,0.8326778771629353,0.057159702386458455,0.4347417831
36047093000,0,0,0,0.8210251099738117,0,0.4347417831
36047093200,0,0,0,0.25992873529555327,0,0.4754976148942432
36047093400,0,0,0,0.960056821538925,0,0.4347417831
36047093600,0,0,0,0.965656319373638,0,0.4347417831
36047093800,0,0,0,1,0,0.4347417831
36047094401,0,0,0,0.5894848421690614,0,0.4347417831
36047094402,0,0,0,0.9386050194032177,0,0.7231658935999999
36047094600,0,0,0,0.6634369034461971,0,0.4347417831
36047095000,0.2300127207230282,0,0,0.7448659967217898,0,0.4347417831
36047095400,0,0,0,0.9059410980030798,0,0.4347417831
36047095600,0,0,0,1,0,0.4347417831
36047095800,0,0,0,0.935686747778841,0,0.4347417831
36047096000,0,0,0,0,0,0.4347417831
36047096200,0,0,0,0.6774106035753878,0,0.4347417831
36047096400,0,0,0,1,0,0.4347417831
36047096600,0,0,0,1,0,0.4347417831
36047096800,0,0,0,1,0,0.4347417831
36047097000,0,0,0,0.879919188483623,0,0.4347417831
36047097400,0,0,0,0.7360604467139155,0,0.4347417831
36047098200,0,0,0,1,0,0.5053420379047844
36047098400,0,0,0,1,0,0.4347417831
36047098600,0,0,0,1,0,0.4347417831
36047098800,0,0,0,1,0,0.4347417831
36047099000,0,0,0,0.9885274504648772,0,0.4347417831
36047099200,0,0,0,1,0,0.4347417831
36047099400,0,0,0,1,0,0.4347417831
36047099600,0,0,0,1,0,0.4347417831
36047099800,0,0,0,0.467860836293065,0,0.4347417831
36047100400,0,0,0,1,0,0.4347417831
36047100600,0,0,0,1,0,0.4347417831
36047100800,0,0,0,1,0,0.4347417831
36047101000,0,0,0,1,0,0.4347417831
36047101200,0,0,0,1,0,0.4347417831
36047101400,0,0,0,1,0,0.4347417831
36047101600,0,0,0,1,0,0.4347417831
36047101800,0,0,0,0.4031694330829814,0,0.4347417831
36047102000,0,0,0,1,0,0.4347417831
36047102200,0,0,0,1,0,0.4347417831
36047102400,0,0,0,1,0,0.4347417831
36047102600,0,0,0,1,0,0.4347417831
36047102800,0,0,0,0.17302090564780645,0,0.4347417831
36047103400,0,0,0,0.43050378272153267,0,0.4347417831
36047105801,0,0,0,1,0,0.5404328156
36047105804,0,0.09421519624090083,0,0.9057848037590992,0,0.5404328156
36047107000,0.12730888886911818,0.14585579522028289,0,0.10479544863461729,0.49041415805623356,0.5404328156
36047107800,0,0,0,0.37764362925375267,0,0.5404328156
36047109800,0,0,0,0.0436898292161641,0.06728983115127542,0.4582747566843847
36047110400,0,0.01804486675670387,0,0.2845525113642561,0.1943975500684903,0.5404328156
36047110600,0,0,0,1,0,0.5404328156
36047111000,0,0,0,1,0,0.5404328156
36047111600,0,0.05553635801547349,0,0.36367579962211016,0,0.5404328156
36047111800,0,0,0,1,0,0.5404328156
36047112000,0,0,0,1,0,0.5404328156
36047112200,0,0,0,0.7030174556175313,0.2969825443824688,0.5404328156
36047112400,0,0,0,0.4936502338775621,0.4276328180405439,0.5404328156
36047112600,0,0,0,0,1,0.5404328156
36047112800,0,0,0,0,1,0.5404328156
36047113000,0,0,0,0,0.9714803142869365,0.5404328156
36047113200,0,0,0,0,0.6528506011564023,0.5266856044479299
36047113400,0,0.054213197969543145,0,0,0.6133573604060913,0.5404328156
36047114201,0,0,0,0.44180868595918876,0,0.5388825894910435
36047114202,0,0,0,1,0,0.5404328156
36047114400,0,0,0,0.1475989120096117,0.07563368765331153,0.5404328156
36047114600,0,0,0,0.9476044070852054,0,0.5404328156
36047115000,0,0,0,0.9805325836689289,0,0.5404328156
36047115200,0,0,0,0.6067935456245915,0.301840565852465,0.5404328156
36047115600,0,0.10387237725906745,0,0,0.7975156357012619,0.5404328156
36047115800,0,0,0,0,0.9115425475923208,0.5404328156
36047116000,0,0,0,0.5484648868484256,0.3807130191370151,0.5404328156
36047116200,0,0,0,1,0,0.5404328156
36047116400,0,0,0,1,0,0.5404328156
36047116600,0,0,0,0.9306536071868774,0,0.5404328156
36047116800,0,0,0,0.7373994308185123,0,0.5404328156
36047117000,0,0,0,0.7402396891309032,0,0.5404328156
36047117201,0,0,0,1,0,0.5404328156
36047117202,0,0,0,1,0,0.5404328156
36047117400,0,0,0,0.9059283168496155,0,0.5404328156
36047117601,0,0,0,0.9187148724917,0,0.5404328156
36047117602,0,0,0,0.8840862961861872,0,0.5404328156
36047117800,0.010454275543098497,0,0,0.37730925587755365,0,0.5404328156
36047118000,0,0,0,0.821721366796063,0,0.5404328156
36047118201,0,0,0,0.8316082945448889,0,0.5404328156
36047118202,0,0,0,0.9704759236459388,0,0.5404328156
36047118400,0,0,0,0.9600119120941597,0,0.5404328156
36047118600,0,0,0,0.9371062795211018,0,0.5404328156
36047118800,0,0,0,0.9969179801849056,0,0.5404328156
36047119000,0,0,0,0.9408371193665483,0,0.5404328156
36047119200,0,0,0,0.8185253900389807,0,0.5404328156
36047119400,0,0,0,1,0,0.5404328156
36047119600,0,0,0,0.8678045202830396,0,0.5404328156
36047119800,0,0.03699156448954999,0,0.3159074162800996,0,0.5404328156
36047120000,0,0,0,0.8418370922049712,0.020020621239877075,0.5404328156
36047120200,0,0,0,0.9914596218035855,0.008540378196414464,0.5404328156
36047120800,0,0,0,0.7014607496254891,0.2985392503745109,0.5404328156
36047121000,0,0,0,0.8593976925830978,0,0.5404328156
36047121400,0,0,0,1,0,0.5404328156
36047122000,0.006842140769003806,0.03812836960428179,0,0.5032318911941168,0.0668369119330056,0.5404328156
36047123700,0.0025669270649109153,0,0.2434914250487615,0,0.036230053258683594,0.6524936111467479
36047150200,0,0,0,0.8018460717651732,0,0.490212059
36047152200,0,0,0,0.8915028400858438,0.10849715991415622,0.6958358587586949
36005000100,0,0,0,0,0,0.5012670898
36005000200,0,0,0,0.41929908998180965,0,0.43954071040000003
36005000400,0,0,0,0.5894020695031037,0,0.43954071040000003
36005001600,0,0,0,0.5363707055496341,0.3665433452254802,0.43954071040000003
36005001900,0,0,0.11404268691381687,0,0,0.5012670898
36005002000,0,0,0,0.7349706168780981,0.26502938312190194,0.43954071040000003
36005002300,0,0,0.02253911130739255,0,0.9774608886926074,0.5012670898
36005002400,0,0,0,0,0,0.43954071040000003
36005002500,0,0,0,0,0.9631457850684865,0.5012670898
36005002701,0,0,0,0,0.7624740720837033,0.5012670898
36005002702,0.007637134263309216,0,0,0,0.7089270125945885,0.5012670898
36005002800,0,0.08240746015120629,0,0,0.6062936876428816,0.43954071040000003
36005003100,0,0,0,0,0.18657086475868606,0.5012670898
36005003300,0,0,0,0,0.5815315782037395,0.5012670898
36005003500,0,0,0,0,0.7398643291521396,0.5012670898
36005003700,0,0,0,0,0.04318510860888406,0.5012670898
36005003800,0,0,0,0,1,0.43954071040000003
36005003900,0,0,0,0,0.9726147860218645,0.5012670898
36005004001,0,0,0,1,0,0.43954071040000003
36005004100,0,0,0,0,0.9589391648249389,0.5012670898
36005004200,0,0.25354309789609275,0,0,0.7464569021039072,0.43954071040000003
36005004300,0,0.12418798427071398,0.03189288445310045,0,0.8439191312761856,0.5012670898
36005004400,0,0,0,1,0,0.4187220394789999
36005004600,0,0,0,0,0.9999999999999999,0.4395407104
36005004800,0,0.12737951777017065,0,0,0.8726204822298294,0.4175487714140766
36005005001,0,0,0,0,1,0.43954071040000003
36005005002,0,0.2310775810108108,0,0,0.7689224189891892,0.4197686677647594
36005005100,0,0.041217904022287644,0.3447956971316756,0,0.3623778777691957,0.5012670898
36005005200,0,0,0,0,0.3790270519635553,0.43954071040000003
36005005300,0,0,0,0,0,0.5598386383
36005005400,0,0.1637963968992416,0,0,0.7800396129741974,0.39912006380000004
36005005600,0,0,0,0,0.7763519467325322,0.39912006380000004
36005005902,0,0,0,0,0.5618227837930134,0.5012670898
36005006000,0,0,0,0,0.18195660214523487,0.39912006380000004
36005006100,0,0.0411227728300651,0,0,0.6860138533694932,0.5012670898
36005006200,0,0.10472060163441474,0,0,0.8952793983655852,0.39912006380000004
36005006300,0,0.09913500904226652,0.048564933593639614,0,0.23741267227208637,0.5153894015783861
36005006400,0,0,0,0,1,0.39912006380000004
36005006500,0,0.4861186841493736,0.0202484901597755,0,0.49363282569085093,0.5012670898
36005006700,0,0.08925393891487426,0,0,0.8848220282068502,0.5012670898
36005006800,0,0,0,0.18328678729060732,0.6682476834524946,0.39912006380000004
36005006900,0,0.024317723487282727,0,0,0.9756822765127172,0.5012670898
36005007000,0,0,0,1,0,0.39912006380000004
36005007100,0.1483714476119801,0.24953984712539487,0,0,0.30034218569875654,0.5012670898
36005007200,0,0,0,0.8232014713483484,0.17679852865165155,0.43954071040000003
36005007300,0,0,0,0,0.9843049150293764,0.5012670898
36005007400,0,0,0,0.899996520310945,0.10000347968905499,0.43954071040000003
36005007500,0,0,0,0,0.9474198218400859,0.5012670898
36005007600,0,0,0,0.9984686881153858,0.001531311884614164,0.39912006380000004
36005007700,0,0,0,0,1,0.5012670898
36005007800,0,0,0,0.9969989771574957,0.0030010228425042668,0.43954071040000003
36005007900,0,0,0,0,1,0.4853123990787557
36005008300,0.015632392819104033,0,0,0,0.7816383998265847,0.44064892294362334
36005008400,0,0,0,1,0,0.43954071040000003
36005008500,0,0,0,0,0.7940265798337984,0.43954071040000003
36005008600,0,0,0,0.970585413794607,0,0.43954071040000003
36005008700,0,0,0,0,0.7017954383950935,0.43954071040000003
36005008900,0,0.07744194821657968,0,0,0.8482082416503086,0.43954071040000003
36005009000,0.052739163487692475,0,0,0.2026608569900248,0,0.43954071040000003
36005009200,0,0,0,0.9170663430699815,0.060063068885712,0.43954071040000003
36005009300,0,0,0,0,0.08494823110595592,0.43954071040000003
36005009600,0,0,0,0.20101248561775878,0.06805372484441807,0.48912829146456605
36005009800,0,0,0,0.7447828447779822,0.1187634929115264,0.43954071040000003
36005011000,0,0,0,0.5870586327089284,0,0.43954071040000003
36005011502,0,0,0,0,0.38720201376601027,0.43954071040000003
36005011700,0,0,0,0,0.020692076750212465,0.43954071040000003
36005011800,0,0,0,0.9010719021837358,0,0.43954071040000003
36005011900,0,0.24936881363949873,0,0,0.6034117795526573,0.43954071040000003
36005012101,0,0,0,0,0.7649969598316941,0.39912006380000004
36005012102,0,0,0,0,0.5793701447901091,0.43954071040000003
36005012300,0,0,0,0,0.8580543819459943,0.4001208771973193
36005012500,0,0,0,0,0.8969115184543861,0.39912006380000004
36005012701,0,0,0,0,0.9756183815843295,0.39912006380000004
36005012901,0,0,0,0,1,0.4095456125283067
36005013000,0,0,0,1,0,0.43954071040000003
36005013100,0,0,0,0,0.9239103817501763,0.39912006380000004
36005013200,0.014158882077016377,0,0,0.5057686975631296,0,0.43954071040000003
36005013300,0,0,0,0,1,0.43396562140737394
36005013500,0,0,0,0,0.8745329149969719,0.46517071779981234
36005013800,0,0,0,0.444004990551158,0,0.43954071040000003
36005014100,0,0.14743115393649545,0,0,0.8439574587577067,0.49088164774296483
36005014300,0.082568062386052,0,0,0,0.23933599914203857,0.5598386383
36005014400,0,0,0,1,0,0.43954071040000003
36005014500,0,0,0.11816910986852047,0,0.7015974006347288,0.5598386383
36005014701,0,0,0,0,0.963790550307297,0.5598386383
36005014702,0,0,0,0,1,0.5598386383
36005014900,0,0,0,0,1,0.5598386383
36005015100,0,0,0,0,1,0.47084813024399214
36005015200,0,0,0,1,0,0.43954071040000003
36005015300,0,0,0,0.39102503178901166,0.6089749682109884,0.39912006380000004
36005015500,0,0,0,0.2481909178986183,0.6159640559999373,0.39912006380000004
36005015700,0,0,0,0,0.6104007562170298,0.39912006380000004
36005015800,0,0,0,1,0,0.43954071040000003
36005015900,0,0.21951278023848364,0,0,0.7804872197615164,0.4085809920612521
36005016000,0,0,0,0.26572076690750973,0,0.43954071040000003
36005016100,0.0332096244545016,0.3183013086185136,0,0,0.34079071634661207,0.39912006380000004
36005016200,0,0,0,1,0,0.43954071040000003
36005016300,0,0,0,0,0,0.39912006380000004
36005016400,0,0,0,1,0,0.43954071040000003
36005016500,0.042377789633226144,0,0,0,0.13153103326758453,0.5598386383
36005016600,0,0,0,1,0,0.43954071040000003
36005016700,0.11658400722779648,0,0,0,0.327274910765981,0.5598386383
36005016900,0,0,0,0,1,0.5598386383
36005017300,0,0,0,0,1,0.5393487950983054
36005017500,0,0,0,0,0.9603639253034651,0.5598386383
36005017701,0.013690472115930918,0,0,0,0.9277047238974035,0.5598386383
36005017702,0,0,0,0,1,0.5598386383
36005017901,0,0,0,0,1,0.5598386383
36005017902,0,0,0,0,0.7172395650648895,0.5598386383
36005018101,0,0,0,0,1,0.5598386383
36005018102,0,0,0,0,1,0.5598386383
36005018301,0,0.14873036497421444,0,0,0.8181306106413142,0.5598386383
36005018302,0,0.31046945374538404,0,0,0.689530546254616,0.5598386383
36005018400,0,0,0,0.970035907768653,0,0.43954071040000003
36005018500,0.004494820163104199,0.04152360784841388,0.3264980801569186,0,0.48816202907344913,0.5102288129704866
36005018900,0,0,0,0,0.8162016351585828,0.5598386383
36005019300,0,0,0,0,0.9569740739932019,0.5598386383
36005019400,0,0,0,0.7368154982478071,0.058842623858075274,0.4463926603712618
36005019500,0,0,0,0,0.9551369233744236,0.5598386383
36005019700,0,0,0,0,0.9678274939412769,0.5598386383
36005019900,0.020242818087466523,0,0,0,0.9580520944436157,0.5598386383
36005020000,0.04315188436549903,0,0,0.28279896430212154,0.44807535443605057,0.5559860611
36005020100,0,0,0,0,0.5697438424183198,0.5598386383
36005020200,0,0,0,0.6813242160381511,0.2947043155903025,0.5559860611
36005020400,0,0,0,0.23358091811357493,0.766419081886425,0.5559860611
36005020501,0,0,0,0,1,0.5598386383
36005020502,0,0,0,0.6902404936295574,0.30975950637044253,0.5598386383
36005020601,0,0,0,0.5091040823895737,0.49089591761042634,0.5559860611
